ylw_x,ylw_y,ylw_z,blu_x,blu_y,blu_z,labels
3.31,38.42,6.52,-15.48,23.53,-18.58,Distal bite
4.65,41.23,12.48,-20.03,25.07,-9.67,Distal bite
5.54,41.59,14.25,-19.24,25.07,-10.21,Distal bite
2.73,41.64,11.04,-16.49,24.54,-14.54,Distal bite
3.08,41.37,12.09,-17.93,25.68,-10.94,Distal bite
3.64,40.77,11.72,-18.83,24.39,-10.23,Distal bite
11.3,-33.87,-75.58,-18.45,23.3,-12.14,Distal bite
5.02,35.43,7.98,-18.31,22.21,-17.14,Distal bite
9.22,38.94,19,-20.79,24.29,-11.75,Distal bite
8.32,34.15,11.96,-20.88,25.21,-10.65,Distal bite
8.64,34.99,13.18,-19.43,25.11,-12.31,Distal bite
7.56,32.9,8.79,-18.15,27.02,-10.91,Distal bite
7.43,30.62,6.2,-18.81,25.34,-11.41,Distal bite
7.48,30.07,5.7,-18.63,25.79,-11.2,Distal bite
7.71,32.59,8.74,-18.63,23.93,-12.37,Distal bite
8.61,36.1,13.93,-18.66,24.61,-11.71,Distal bite
9.06,37.16,14.8,-17.74,25.76,-11.31,Distal bite
8.96,37.54,13.06,-12.8,24.58,-18.23,Distal bite
9.77,41.86,18.73,-12.98,24.75,-17.99,Distal bite
8.73,41.16,16.62,-12.22,23.53,-20.12,Distal bite
8.72,41.54,17.14,-14.21,24.59,-16.61,Distal bite
8.54,39.39,15.01,-15.22,24.81,-14.82,Distal bite
7.61,38.92,13.44,-17.74,24.43,-11.68,Distal bite
8.29,40.87,17.24,-17.71,24.24,-12.27,Distal bite
7.77,39.51,15.39,-16.66,24.72,-13.37,Distal bite
5.76,39.05,12.49,-15.48,25.06,-11.69,Distal bite
6.24,41.88,16.71,-14.74,24.04,-13.98,Distal bite
6.43,41.78,16.82,-17.86,24.17,-9.71,Distal bite
5.52,39.9,12.71,-17.26,23.66,-10.82,Distal bite
5.87,39.72,12.38,-18.13,23.64,-9.88,Distal bite
4.67,38.73,9.24,-17.26,23.66,-10.82,Distal bite
5.17,40.19,11.21,-17.27,22.36,-12.33,Distal bite
5.41,41.34,12.95,-14.37,22.75,-16.15,Distal bite
5.44,38.82,10.05,-16,23.08,-12.86,Distal bite
4.76,39.16,9.03,-17.02,23.28,-11.31,Distal bite
6.32,43.46,14.77,-16.64,23.06,-11.93,Distal bite
9.15,43.87,17.87,-17.05,23.49,-11.11,Distal bite
7.53,39.08,9.09,-17.48,22.63,-11.68,Distal bite
8.66,40.02,11.76,-16.45,23.01,-12.46,Distal bite
8.46,39.65,11.11,-18.57,23.48,-9.32,Distal bite
6.84,36.07,4.58,-16.36,23.59,-11.48,Distal bite
6.26,35.84,3.98,-15.06,23.65,-13.58,Distal bite
6.79,34.46,3.34,-16.31,23.4,-11.41,Distal bite
7.59,34.61,4.46,-16.83,23.9,-10.29,Distal bite
8.58,36.18,6.73,-15.85,23.21,-12.43,Distal bite
8.34,34.57,4.75,-15.17,23.51,-13.07,Distal bite
10.1,38,10.99,-16.57,22.78,-12.07,Distal bite
8.56,36.98,6.72,-18.33,23.99,-8.35,Distal bite
8.31,39.61,9.84,-15.99,23.92,-11.5,Distal bite
7.43,36.85,7,-16.37,23.06,-11.4,Distal bite
6.2,37.87,8.17,-14.94,23.13,-13.31,Distal bite
5.88,36.08,6.58,-16.01,22.8,-12.27,Distal bite
17.52,-36.54,-88.9,-15.04,22.75,-13.34,Distal bite
5.8,38.73,9.72,-16.56,23.11,-11.54,Distal bite
7.73,41.75,13.43,-17.45,22.68,-10.33,Distal bite
8.97,44.77,16.26,-19.04,23.14,-7.73,Distal bite
8.6,43.88,11.47,-17.7,23.22,-9.53,Distal bite
12.44,45.64,15.11,-17.15,23.14,-10.27,Distal bite
16.14,50.2,22.14,-14.99,23.03,-13.66,Distal bite
16.08,48.65,17.24,-15.63,23.56,-11.9,Distal bite
18.14,48.08,17.4,-15.91,23.89,-11.03,Distal bite
19.04,47.49,15.57,-14.61,22.94,-14.05,Distal bite
16.66,43.93,7.18,-15.3,22.64,-13.42,Distal bite
17.39,42.99,6.85,-16.65,22.76,-10.85,Distal bite
16.74,40.79,4.81,-18.08,22.8,-9.06,Distal bite
17.01,40.89,6.42,-19.16,22.91,-7.47,Distal bite
15.44,36.48,2.39,-18.49,23.22,-7.99,Distal bite
14.31,37.49,4.83,-18.15,24.06,-7.33,Distal bite
13.4,36.91,5.26,-14.92,23.61,-12.39,Distal bite
11.97,34.37,2.06,-14.23,23.24,-13.31,Distal bite
9.35,32.27,-0.72,-15.13,23.15,-12.1,Distal bite
10.84,35.45,8.25,-13.97,23.48,-13.35,Distal bite
8.75,33.81,6.78,-15.05,23.32,-11.89,Distal bite
8.68,34.48,9.79,-14.49,22.91,-13.09,Distal bite
5.91,35.05,8.47,-19.01,22.5,-7.03,Distal bite
7.1,36.17,12.72,-18.27,22.93,-7.45,Distal bite
7.22,34.57,11.75,-14.5,22.94,-12.52,Distal bite
7.34,37.7,16.79,-14.38,23.25,-12.45,Distal bite
6.19,33.71,11.35,-13.48,23.43,-13.62,Distal bite
6.38,33.28,11.91,-12.63,22.82,-15.28,Distal bite
5.76,35.28,13.99,-13.74,23.31,-13.36,Distal bite
5.42,35.3,13.78,-13.57,23.34,-13.56,Distal bite
6.02,37.39,17.06,-14.88,23.25,-11.93,Distal bite
4.74,36.96,14.93,-18.28,23.61,-6.31,Distal bite
6.41,39.85,19.86,-17.04,23.29,-8.23,Distal bite
5.72,41.85,20.67,-16.98,23.36,-8.22,Distal bite
5.03,43.47,20.74,-17.07,23.27,-8.21,Distal bite
6.08,44.93,23.1,-17.32,23.13,-8.05,Distal bite
3.5,38.07,11.21,-15.95,22.23,-10.91,Distal bite
3.43,37.04,9.29,-14.82,22.28,-12.19,Distal bite
4.22,38.48,11.82,-15.11,22.5,-11.55,Distal bite
4.74,41.47,16.23,-14.71,22.3,-12.17,Distal bite
2.4,41.07,11.55,-14.36,21.98,-12.94,Distal bite
1.33,41.71,10.45,-15.31,21.92,-11.61,Distal bite
1.52,42.94,11.48,-15.5,22.2,-10.9,Distal bite
0.93,42.54,10.59,-13.08,21.75,-15.15,Distal bite
-0.09,42.21,8.46,-16.32,22.44,-9.42,Distal bite
4.09,43.93,17.52,-14.66,22.06,-11.98,Distal bite
3.6,43.54,15.78,-16.33,22.32,-9.48,Distal bite
-4.36,36.95,-4.07,-15.51,22.89,-9.99,Distal bite
4.99,43.33,18.37,-12.84,22.39,-13.72,Distal bite
4.56,41.37,15.26,-16.68,22.72,-8.81,Distal bite
4.17,40.19,13.43,-13.82,22.74,-13.17,Distal bite
3.34,39.26,10.84,-15.87,21.52,-11.35,Distal bite
5.04,39.06,14.48,-14,20.96,-14.6,Distal bite
4.58,35.7,10.35,-15.28,20.66,-14.41,Distal bite
4.08,33.88,9.22,-14.51,21.14,-15.67,Distal bite
3.91,32.54,8.05,-17.63,19.69,-13.17,Distal bite
3.8,30.56,6.42,-17.26,22.88,-10.77,Distal bite
14.78,-35.39,-78.22,-18.24,22.81,-9.56,Distal bite
4.16,33.29,11.66,-17.18,22.82,-10.7,Distal bite
3.53,31.68,8.74,-17.37,23.97,-9.67,Distal bite
1.87,33.3,7.62,-16.13,24.61,-10.92,Distal bite
3.03,35.05,12.01,-16.62,24.85,-10.06,Distal bite
-1.7,32.08,0.7,-18.89,25.04,-6.7,Distal bite
2.43,35.33,11.5,-16.44,23.81,-11.22,Distal bite
1.08,34.71,8.9,-16.64,24.13,-10.8,Distal bite
0.09,33.93,6.97,-16.9,24.36,-10.65,Distal bite
0.44,35.33,8.94,-17.34,24.13,-10.41,Distal bite
-1.36,35.63,6.59,-14.75,24.51,-14.4,Distal bite
-3.36,33.7,1.49,-19.16,24.08,-8.77,Distal bite
-2.13,34.87,4.65,-15.83,24.46,-13.19,Distal bite
-3.51,33.23,0.73,-19.38,26.23,-5.91,Distal bite
-5.92,29.26,-8.63,-16.59,24.92,-10.35,Distal bite
4.17,39.29,19.34,-16.68,24.76,-9.83,Distal bite
4.54,40.38,20.8,-18.81,23.82,-7.58,Distal bite
3.81,38.13,17.57,-18.22,23.04,-8.85,Distal bite
3.33,38.88,17.76,-18.66,23.68,-7.71,Distal bite
1.78,36.18,13.08,-13.2,22.66,-16.37,Distal bite
2.73,36.6,15.5,-12.81,22.41,-17.07,Distal bite
3.04,37.16,16.21,-13.37,22.47,-16.26,Distal bite
2.97,37.81,16.59,-13.08,22.36,-16.77,Distal bite
3.42,37.15,16.84,-13.2,22.74,-16.29,Distal bite
3.24,38.06,17.49,-12.69,22.07,-17.62,Distal bite
4.73,41.13,23.28,-17.56,24.01,-8.64,Distal bite
3.32,42.56,21.97,-17.36,24.04,-8.89,Distal bite
3.16,37.57,14.44,-17.66,23.44,-8.91,Distal bite
3.32,38.9,15.5,-16.73,23.05,-10.74,Distal bite
2.88,38.7,14.55,-16.25,22.94,-11.48,Distal bite
3.06,40.84,17.56,-19.67,22.5,-7.47,Distal bite
1.82,41.32,15.71,-19.08,23.89,-6.48,Distal bite
1.96,41.32,15.86,-18.83,23.68,-7,Distal bite
1.8,42.08,17.05,-17.77,22.41,-9.52,Distal bite
0.49,40.52,13.25,-19.38,22.8,-6.94,Distal bite
-0.02,39.92,12.11,-17.79,24.8,-6.79,Distal bite
1.27,41.7,16.64,-17.01,23.84,-8.58,Distal bite
-0.69,41.36,13.76,-18.14,23.93,-6.94,Distal bite
-0.28,41.16,14.34,-15.67,22.28,-12.13,Distal bite
1.07,40.33,15.18,-16,21.67,-13.56,Distal bite
10.25,-31.08,-74.05,-19.77,22.25,-8.7,Distal bite
1.04,38.7,13.73,-17.75,22.89,-11.05,Distal bite
1.34,37.77,13.31,-17.72,22.18,-13.27,Distal bite
-0.13,38.91,14.16,-20.07,23.1,-11.37,Distal bite
15.26,-32.24,-88.22,-17.3,24.76,-15.29,Distal bite
-0.52,39.6,17.15,-18.78,22.61,-16.6,Distal bite
-0.35,39.46,18.16,-19.32,21.93,-17.23,Distal bite
-2.82,35.52,10.94,-16.68,21.87,-23.02,Distal bite
-4.43,33.56,8.76,-18.9,21.9,-21.93,Distal bite
-4.85,40.51,19.08,-19.51,21.13,-22.8,Distal bite
-5.41,37.39,14.94,-19.59,23.2,-20.31,Distal bite
-3.29,41.36,23.88,-24.77,27.82,-9.77,Distal bite
-3.08,36.58,17.53,-22.88,29.47,-9.66,Distal bite
-4.65,32.04,9.87,-18.78,28.01,-16.18,Distal bite
-7.38,29.19,4.55,-24.41,27.64,-8.98,Distal bite
-9.6,30.11,3.91,-21.22,27.14,-13.58,Distal bite
-5.91,29.83,11.05,-23.93,29.28,-6.92,Distal bite
-5.08,31.39,14.58,-23.33,29.91,-6.64,Distal bite
-4.9,33.56,17.68,-20.33,28.21,-12.15,Distal bite
-5.21,33.04,16.72,-20.48,28.12,-11.95,Distal bite
-4.3,35.31,21.39,-24.82,28.37,-5.65,Distal bite
-4.57,34.7,20.03,-20.26,27.31,-12.93,Distal bite
-4.44,35.33,21.18,-19.66,27.12,-14.09,Distal bite
-4.16,36,23.66,-21.89,25.75,-12,Distal bite
-4.01,36.05,23.86,-19.43,24.46,-16.94,Distal bite
-5.22,33.12,16.63,-20.75,24.97,-14.4,Distal bite
-4,35.05,21.57,-23.56,26.08,-9.36,Distal bite
-5.51,32.86,15.84,-20.06,25.06,-15.14,Distal bite
-4.61,33.66,18.42,-22.27,25.11,-12.65,Distal bite
-6.37,33.5,16.47,-20.61,23.57,-17.67,Distal bite
-7.41,35.68,17.96,-27.64,24.48,-10.67,Distal bite
-5.69,37.91,21.13,-23.63,21.96,-18.71,Distal bite
-4.97,35.7,16.56,-26.68,24.22,-16.49,Distal bite
-4.3,33.04,14.13,-30.01,23.33,-17.75,Distal bite
12.79,-35.94,-83.27,-27.39,22.37,-25.14,Distal bite
-3.81,37.21,20.67,-26.35,20.25,-30.42,Distal bite
-4.75,38.16,19.9,-24.98,19.86,-32.93,Distal bite
-4.07,37,16.81,-24.14,19.94,-31.39,Distal bite
-1.69,40.99,24.29,-22.42,17.15,-34.75,Distal bite
-0.98,37.85,19.64,-25.79,16.89,-28.98,Distal bite
-1.64,38.36,18.54,-25.34,15.93,-29.38,Distal bite
-1.06,41.19,23.23,-22.61,14.76,-32.34,Distal bite
8.26,-34.36,-75.21,-26.31,15.28,-27.46,Distal bite
-2.4,45.49,24.71,-22.41,13.55,-32.92,Distal bite
-4.06,42.35,17.37,-22.44,14.22,-31.47,Distal bite
-3.66,42.16,15.89,-21.46,13.14,-34.55,Distal bite
-2.71,39.27,12.39,-23.76,14.52,-30.71,Distal bite
-3.86,41.01,9.69,-23.26,13.92,-33.08,Distal bite
-0.2,42.63,13.57,-21.97,15.94,-33.84,Distal bite
5.86,47.82,21.71,-21.41,18.02,-34.57,Distal bite
8.92,48.76,19.57,-25.07,20.14,-28.39,Distal bite
12.76,48.71,17.56,-24.02,21.36,-27.65,Distal bite
17.24,53.86,21.63,-20.41,18.49,-32.75,Distal bite
17.85,52.49,16.17,-21.87,17.25,-30.12,Distal bite
16.19,46.73,6.52,-23.9,14.11,-30.22,Distal bite
16.2,47.12,6.69,-21.07,12.82,-35.04,Distal bite
16.61,46.73,6.69,-22.63,14.06,-31.57,Distal bite
21.62,-30.47,-88.65,-21.11,13.25,-29.95,Distal bite
14.61,44.71,2.33,-16.25,11.23,-34.24,Distal bite
16.16,46.17,4.43,-20.76,15.29,-24.04,Distal bite
16.51,50.91,9.16,-20.54,11.1,-29.33,Distal bite
17.26,51.16,8.81,-21.53,13.03,-26.55,Distal bite
17.16,52,10.09,-20.77,11.9,-29.28,Distal bite
15.48,46.78,4.29,-28.71,15.28,-16.17,Distal bite
15.39,47.07,5.59,-19.21,17.74,-25.36,Distal bite
23.15,-30.33,-90.16,-19.98,18.19,-23.38,Distal bite
16.56,51.22,15.4,-20.35,20.31,-20.08,Distal bite
15.32,46.38,9.17,-20.25,19.17,-21.14,Distal bite
14.67,47.27,10.11,-15.89,19.47,-23.26,Distal bite
15.07,48.02,11.51,-9.67,16.9,-31.3,Distal bite
15.99,48.89,13.99,-7.48,19.08,-29.26,Distal bite
15.79,49.54,14.24,-12.43,17.31,-24.77,Distal bite
16,49.62,14.52,-17.5,20.8,-15.49,Distal bite
17.17,51.36,17.92,-14.06,21.66,-20.05,Distal bite
16.92,51.03,17.25,-17.65,23.51,-13.27,Distal bite
17.32,52.29,19.06,-15.97,27.39,-10.68,Distal bite
17.5,52.65,19.62,-12.53,27.34,-14.35,Distal bite
15.7,50.61,15.12,-8.61,25.28,-19.67,Distal bite
15.18,49.58,12.98,-9.73,26.52,-16.69,Distal bite
15.97,49.64,14.23,-8.99,26.74,-17.39,Distal bite
16.83,52.96,19.15,-3.83,24.06,-26.15,Distal bite
17.79,53.88,21.2,-2.16,24.2,-27.81,Distal bite
17.41,54.05,21.11,-4.99,25.67,-23.07,Distal bite
17.77,56.11,23.79,-8.31,27.49,-16.46,Distal bite
22.56,-37.44,-102.3,-7.03,26.16,-18.13,Distal bite
19.31,-27.73,-80.45,-5.03,23.64,-23.31,Distal bite
17.52,57.16,24.64,-1.97,21.59,-29.2,Distal bite
17.45,56.58,24.12,-0.24,20.69,-32.55,Distal bite
17.26,53.84,20.7,-4.56,23.39,-22.4,Distal bite
18.12,56.6,24.75,-6.47,23.8,-20.03,Distal bite
14.77,50.23,14.2,-7.46,23.12,-18.38,Distal bite
14.69,49.51,13.68,-6.27,22.97,-20.81,Distal bite
15.03,50.87,15.55,-5.86,22.77,-21.6,Distal bite
15.53,51.92,17.42,-3.91,21.9,-24.86,Distal bite
15.66,51.32,16.27,-5.61,22.6,-21.32,Distal bite
16.68,57.8,24.6,-5.51,22.07,-21.8,Distal bite
14.65,51.45,15.75,-1.2,19.44,-31.05,Distal bite
14.64,51.76,16.05,-4.27,21,-25.5,Distal bite
16.5,-27.66,-74.64,-4.5,21.81,-24.11,Distal bite
17.39,-27.17,-77.88,-9.74,21.93,-17.67,Distal bite
20.8,-28.52,-82.4,-8.75,21.82,-18.93,Distal bite
13.24,49.39,12.69,-10.6,23.02,-15.63,Distal bite
13.04,48.95,12.77,-4.48,22.18,-25.93,Distal bite
15.7,55.78,23.63,-6.44,23.27,-21.95,Distal bite
13.9,52.77,18.04,-9.75,23.14,-17.14,Distal bite
14.73,55.06,21.3,-10.32,23.82,-14.79,Distal bite
12.09,49.9,12.47,-7.47,23.24,-18.82,Distal bite
11.68,52.01,13.65,-3.3,22.99,-24.06,Distal bite
11.67,50.68,13.12,-0.88,21.27,-27.2,Distal bite
13.89,52.81,17.89,-0.32,20.18,-29.29,Distal bite
12.74,51.01,15.3,-0.79,21.88,-26.78,Distal bite
11.56,50.42,13.45,-0.96,20.45,-27.66,Distal bite
12.09,52.73,16.08,-0.17,20.24,-27.93,Distal bite
11.85,52.73,15.48,-4.9,22.73,-19.44,Distal bite
11.11,53.03,15,-3.76,21.34,-22.43,Distal bite
11.04,52.72,14.73,-6.29,22.49,-17.87,Distal bite
11.38,54.72,16.95,-4.17,22.13,-21.32,Distal bite
11.18,53.52,15.52,-1.91,21.91,-24.2,Distal bite
11.08,55.17,16.87,-1.75,21.12,-24.92,Distal bite
9.56,52.67,12.34,-5.8,22.6,-17.73,Distal bite
7.86,51.98,8.96,-3.78,21.68,-21.63,Distal bite
10.13,53.62,13.96,-6.39,21.96,-17.7,Distal bite
8.8,52.86,11.8,-4.43,20.62,-21.95,Distal bite
8.72,53.53,12.02,-3.58,21.87,-22.11,Distal bite
9.99,54.55,14.36,-4.4,22.25,-20.51,Distal bite
8.28,53.27,10.64,-4.29,21.54,-22.6,Distal bite
8.96,54.69,12.93,-0.72,20.17,-30.19,Distal bite
9.25,54.65,12.5,-0.97,17.95,-34.07,Distal bite
11.61,61.96,22.14,-9.04,18.42,-25.75,Distal bite
9.08,55.13,11.14,-10.8,19.03,-26.95,Distal bite
11.1,58.16,15.19,-11.67,18.69,-27.04,Distal bite
13.83,59.8,19.07,-5.1,16.71,-38.33,Distal bite
10.73,53.54,8.63,-10.05,16.94,-32.29,Distal bite
19.85,-21.2,-83.81,-5.42,16.13,-42.19,Distal bite
13.55,59.18,16.37,-6.37,16.51,-42.04,Distal bite
12.76,55.79,11.76,-10.74,18.32,-35.66,Distal bite
12.55,55.19,10.78,-10.01,19.96,-35.12,Distal bite
13.82,57.31,14.24,-9.02,20.53,-35.94,Distal bite
14.36,57.17,15.05,-10.39,22.05,-32.16,Distal bite
14.02,56.93,14.57,-13.68,22.21,-27.96,Distal bite
13.93,56.79,14.05,-12.01,19.38,-32.98,Distal bite
14.09,55.18,13.03,-12.36,19.47,-32.88,Distal bite
13.57,57.48,14.5,-12.5,20.57,-31.58,Distal bite
11.94,57.67,12.72,-6.46,20.04,-39.87,Distal bite
13.29,57.36,14.18,-12.79,21.33,-30.43,Distal bite
13.97,56.24,14.02,-13.53,21.04,-29.61,Distal bite
13.29,56.29,13.55,-14.32,21.86,-27.91,Distal bite
12.89,57.36,14.97,-9.11,21.23,-34.88,Distal bite
13.87,60.62,19.05,-9.11,19.84,-36.44,Distal bite
21.32,-24.5,-91.54,-11.44,19.87,-33.38,Distal bite
12.34,55.67,10.21,-10.07,20.6,-34.63,Distal bite
13.21,56.42,11.06,-14.79,22.01,-27.76,Distal bite
19.85,-22.79,-81.74,-13.61,20.23,-30.89,Distal bite
14.5,56.8,11.81,-12.68,22.01,-30,Distal bite
14.54,55.95,10.27,-13.84,23.16,-27.66,Distal bite
14.97,52.9,8,-8.5,20.39,-37.03,Distal bite
16.44,53.77,9.89,-3.5,16.86,-46.15,Distal bite
14.45,48.86,2.4,-10.36,19.2,-35.42,Distal bite
12.98,47.87,0.26,-6.6,17.27,-42.98,Distal bite
14.58,48.38,3.66,-10.36,19.63,-35.63,Distal bite
12.89,-54.39,-110.24,-11.11,21.06,-33.53,Distal bite
11.36,43.85,-3.86,-14.49,21.2,-29.19,Distal bite
9.87,42.74,-6.08,-14.18,20.84,-30.04,Distal bite
13.53,46.69,2.2,-6.99,19.16,-40.89,Distal bite
13.2,45.45,0.45,-11.79,22.29,-32.12,Distal bite
22.81,-30.23,-93.91,-14.23,22.52,-28.26,Distal bite
22.9,-31.93,-97.03,-14.29,20.36,-30.25,Distal bite
13.19,47.21,5.93,-10.81,19.48,-36.44,Distal bite
13.01,46.95,6.3,-14.22,20.48,-30.66,Distal bite
13.66,48.3,8.17,-16.04,20.91,-28.51,Distal bite
13.3,51.28,11.33,-16,19.73,-29.32,Distal bite
10.84,47.72,4.85,-12.48,22.4,-31,Distal bite
12.18,50.44,9.78,-9.32,21.13,-36.22,Distal bite
12.81,51.63,11.69,-8.58,20.59,-37.53,Distal bite
10.9,48.51,6.71,-13.46,19.65,-32.2,Distal bite
11.99,49.27,8.85,-8.58,17.6,-41.54,Distal bite
12.83,53.32,14.24,-6.12,16.45,-46.15,Distal bite
13.11,54.54,15.39,-12.83,21.82,-33.19,Distal bite
13.69,53.73,16.18,-12.41,20.94,-33.93,Distal bite
16.64,-25.93,-78.15,-12.84,19.65,-34.99,Distal bite
10.97,52.71,13.94,-10.41,20.82,-37.03,Distal bite
12.26,46.41,9.03,-11.75,19.76,-36.6,Distal bite
10.72,47.74,12.87,-14.79,19.63,-33.9,Distal bite
15.09,-30.01,-76.73,-14.61,20.16,-34.13,Distal bite
11.52,46.77,12.04,-14.45,21.09,-33.69,Distal bite
18.34,-28.44,-81.02,-14.87,21.86,-32.76,Distal bite
11.15,51.04,16.72,-16.62,24.34,-28.19,Distal bite
13.76,-48.79,-105.96,-14.55,25.23,-28.75,Distal bite
18.28,-38.63,-103.5,-15.17,26.21,-25.9,Distal bite
10.25,51.2,14.77,-7.72,21.77,-38.3,Distal bite
10.05,49.9,13.41,-12.14,23.68,-30.18,Distal bite
7.66,49.11,9.51,-11.78,23.31,-29.73,Distal bite
10.42,50.79,14.93,-11.81,23.65,-28.94,Distal bite
9.58,49.16,12.74,-7.86,22.6,-33.91,Distal bite
9.79,47.92,11.38,-4.4,20.97,-38.48,Distal bite
9.22,46.76,9.53,-5.65,21.13,-36.06,Distal bite
9.5,46.59,9.69,-6.46,20.12,-35.87,Distal bite
9.38,47.3,10.16,-9.08,21.25,-31.06,Distal bite
10.56,50.5,15.31,-10.2,22.88,-27.56,Distal bite
11.03,49.23,14.31,-9.55,22.41,-27.89,Distal bite
9.57,47.15,10.3,-2.88,18.18,-39.86,Distal bite
10.15,47.04,10.85,-8.31,20.01,-31.57,Distal bite
12.76,53.01,20.42,-5.05,18.72,-36.87,Distal bite
7.55,48.43,9.13,-7.13,19.42,-33.39,Distal bite
12.69,53.04,20.18,-10.1,20.48,-27.93,Distal bite
11.23,54.32,19.65,-10.9,19.35,-27.91,Distal bite
12.58,51.73,18.08,-5.13,20.36,-33.84,Distal bite
12.74,52.78,19.05,-5.76,19.24,-34.23,Distal bite
11.55,49.58,13.97,-6.65,19.27,-32.83,Distal bite
12.51,52.23,17.8,-2.65,15.52,-42.01,Distal bite
12.65,52.5,18.17,-4.71,17.69,-37.26,Distal bite
12.14,50.62,15.47,-2.44,17.32,-40.48,Distal bite
12.38,52.72,18.16,-6.76,19.63,-32.87,Distal bite
11.96,52.18,16.89,-7.3,19.84,-31.32,Distal bite
11.24,49.88,13.67,-6,19.27,-34.06,Distal bite
7.16,47.9,6,-9.03,18.77,-29.8,Distal bite
7.55,48.19,7.21,-3.46,16.46,-39.71,Distal bite
7.95,47.83,7.42,-3.37,16.99,-39.52,Distal bite
15.05,-22.58,-69.43,-4.2,16.96,-39.71,Distal bite
8.9,49.61,11.55,-8.3,18.37,-32.78,Distal bite
8.85,48.68,11.56,-6.87,19.26,-33.87,Distal bite
6.88,49.06,10.02,-4.27,18.5,-38.82,Distal bite
7.37,47.64,9.79,-4.71,18.53,-38.23,Distal bite
8.31,48.45,12.89,-9.05,19.01,-32.29,Distal bite
8.88,48.95,14.49,-3.41,16.76,-42.41,Distal bite
8.61,50.92,16.92,-4.45,17.33,-41.03,Distal bite
7.32,48.25,13.03,-6.83,19.32,-35.87,Distal bite
7.9,52.71,19.62,-11.76,21.49,-28.36,Distal bite
7.23,47.53,14.31,-6.31,20.06,-36.78,Distal bite
7.49,51.09,19.18,-5.06,19.45,-38.79,Distal bite
5.65,50.24,16.38,-2.82,17.44,-43.62,Distal bite
5.07,49.81,14.96,-6.14,20.5,-36.7,Distal bite
5.77,50.21,17.27,-6.71,20.24,-36.38,Distal bite
5.7,51.85,18.94,-5.26,18.44,-40.3,Distal bite
5.62,52.49,20.1,-8.54,19.5,-34.8,Distal bite
4.04,49.12,14.3,-6.87,20.41,-36.81,Distal bite
4.54,51.75,17.87,-5.98,18,-40.37,Distal bite
4.24,52.41,18.13,-5.04,18.33,-42.08,Distal bite
1.82,50.35,12.97,-5.41,19.28,-40.75,Distal bite
2.43,50.78,13.7,-9.26,20.22,-35.13,Distal bite
1.47,47.35,8.02,-8.55,21.97,-34.6,Distal bite
2.57,51.72,13.85,-8.88,22.62,-32.95,Distal bite
3.02,48.77,10.13,-8.29,22.87,-32.69,Distal bite
4.63,48.42,12.36,-8.62,22.69,-31.9,Distal bite
3.17,46.65,7.64,-8.68,22.43,-31.8,Distal bite
3.01,47.14,8,-8.89,22.06,-31.92,Distal bite
3.68,48.55,10.36,-7.85,20.37,-35.48,Distal bite
4.25,47.36,10.71,-8.75,19.83,-35.78,Distal bite
3.21,48.43,11.57,-10.98,20.75,-32.97,Distal bite
1.74,49.37,11.66,-8.07,20.06,-38.79,Distal bite
0.96,49.29,11.4,-9.56,20.74,-37.02,Distal bite
-0.56,50.78,11.12,-10.4,21.85,-35.84,Distal bite
-2.21,49.76,9.89,-6.37,20.69,-42.2,Distal bite
-2.51,50.47,12.15,-4.41,19.81,-45.22,Distal bite
-4.54,48.18,9.96,-6.85,19.51,-42.53,Distal bite
-5.99,51.07,13.29,-8.06,20.49,-41.35,Distal bite
-7.28,49.86,10.9,-6.72,19.91,-43.94,Distal bite
-6.72,51.63,13.98,-6,19.41,-45.4,Distal bite
-7.09,50.86,12.68,-11.16,21.75,-36.88,Distal bite
-8.01,48.85,9.92,-11.12,21.67,-37.29,Distal bite
-8.04,50.47,12.9,-8.88,21.46,-40.16,Distal bite
-7.44,52.39,16.47,-13.04,22.51,-33.8,Distal bite
-9.35,51.16,13.26,-10.7,21.14,-38.5,Distal bite
-9.55,47.12,8.52,-9.45,20.87,-40.1,Distal bite
-9.42,46.38,7.26,-10.31,20.28,-40.4,Distal bite
-9.81,44.81,4.29,-11.54,20.84,-38.13,Distal bite
-9.9,47.72,6.54,-11.81,20.77,-38.52,Distal bite
-12.28,47.06,0.79,-13.21,21,-37.4,Distal bite
-8.83,52.82,9.82,-12.7,21,-38.99,Distal bite
-8.17,55.14,11.31,-7.85,19.24,-47.03,Distal bite
-7.63,53.83,9.25,-11.41,20.5,-42.59,Distal bite
-7.95,56.42,10.31,-13.41,20.98,-40.65,Distal bite
-6.72,57.34,11.33,-9.08,20.2,-46.44,Distal bite
-6.64,56.83,9.8,-11.33,21.43,-42.94,Distal bite
-7.02,56.83,8.19,-7.37,19.89,-49.26,Distal bite
-5.63,57.29,7.96,-7.82,22.53,-46.01,Distal bite
-7.04,48.73,-5.1,-5.54,21.78,-48.14,Distal bite
-6.62,52.02,-1.96,-10.54,24.03,-39.86,Distal bite
-8.98,45.77,-11.87,-12.3,22.7,-37.2,Distal bite
-7.7,50.49,-5.66,-9.36,23.59,-39.47,Distal bite
-8.69,46.16,-11.66,-6.14,22.19,-43.78,Distal bite
-8.92,47.82,-9.81,-7.86,23.24,-40.39,Distal bite
-9.37,44.88,-13.59,-8.14,22.67,-40.24,Distal bite
-9.8,46.63,-12.05,-6.21,21.24,-43.45,Distal bite
