ylw_x,ylw_y,ylw_z,blu_x,blu_y,blu_z,labels
52.75,-21.48,-43.1,14.66,-10.2,-46.27,Seek needle
55.87,-20.57,-38.83,13.48,-9.63,-43.4,Seek needle
56.11,-20.0,-38.14,13.33,-9.69,-43.91,Seek needle
50.98,-21.58,-44.7,13.02,-10.12,-44.01,Seek needle
51.62,-21.24,-43.61,12.75,-9.4,-42.47,Seek needle
55.29,-20.96,-39.37,12.96,-9.33,-43.01,Seek needle
55.35,-21.34,-39.71,12.37,-9.42,-42.0,Seek needle
53.91,-21.35,-41.41,14.55,-9.62,-46.31,Seek needle
54.39,-21.13,-40.54,14.42,-9.54,-45.88,Seek needle
54.47,-21.09,-40.44,14.53,-9.4,-45.94,Seek needle
55.23,-20.89,-39.75,14.78,-10.03,-47.34,Seek needle
54.21,-20.59,-40.6,13.16,-8.93,-42.77,Seek needle
52.21,-21.3,-43.24,14.02,-8.63,-44.0,Seek needle
53.25,-21.14,-41.95,14.3,-8.35,-44.35,Seek needle
53.01,-21.21,-42.34,15.69,-8.54,-46.02,Seek needle
53.66,-20.62,-41.38,14.96,-6.27,-41.54,Seek needle
55.81,-19.99,-38.88,15.71,-5.7,-42.1,Seek needle
56.32,-19.39,-38.0,13.35,-1.9,-32.43,Seek needle
55.01,-19.98,-40.25,15.29,-1.79,-35.62,Seek needle
55.06,-20.21,-40.62,14.57,-2.15,-36.22,Seek needle
54.79,-19.94,-41.39,15.31,-0.12,-36.67,Seek needle
56.95,-19.27,-38.8,13.34,1.79,-31.62,Seek needle
59.21,-18.43,-36.13,14.5,2.48,-32.68,Seek needle
58.6,-18.25,-38.22,19.02,4.56,-29.27,Seek needle
57.65,-17.63,-39.86,21.96,3.62,-29.63,Seek needle
56.01,-18.99,-43.25,23.68,3.2,-25.5,Seek needle
56.57,-18.56,-42.77,30.01,0.03,-33.42,Seek needle
58.56,-17.77,-40.2,28.45,-0.72,-13.66,Seek needle
58.31,-18.43,-41.38,37.98,-4.36,-23.7,Seek needle
53.79,-19.22,-47.0,42.74,-5.65,-24.45,Seek needle
54.71,-18.73,-45.92,39.61,-3.79,-13.26,Seek needle
54.57,-18.94,-46.52,38.88,-2.97,-15.33,Seek needle
56.37,-18.13,-44.11,40.84,-3.63,-21.28,Seek needle
57.3,-17.14,-42.38,39.07,0.0,-9.61,Seek needle
57.06,-18.1,-43.57,39.89,0.8,-10.27,Seek needle
57.84,-17.43,-42.46,40.31,2.68,-11.67,Seek needle
56.76,-17.42,-43.69,42.08,2.74,-20.16,Seek needle
56.78,-17.32,-43.67,40.39,5.4,-15.99,Seek needle
56.21,-17.61,-44.44,41.57,4.24,-23.56,Seek needle
59.47,-17.28,-40.83,42.07,8.42,-20.38,Seek needle
57.09,-17.4,-43.25,40.15,9.53,-15.76,Seek needle
56.79,-18.17,-44.04,40.37,10.29,-16.35,Seek needle
56.77,-17.1,-43.42,41.07,11.63,-15.56,Seek needle
55.5,-17.85,-45.1,40.4,13.11,-12.26,Seek needle
53.68,-18.14,-46.6,41.77,12.0,-16.94,Seek needle
54.17,-18.12,-45.99,39.59,12.56,-12.02,Seek needle
55.38,-17.69,-43.98,37.91,13.98,-7.35,Seek needle
55.09,-17.91,-44.42,38.44,15.69,-7.0,Seek needle
58.11,-17.3,-40.53,38.67,15.32,-11.1,Seek needle
56.7,-17.46,-41.8,37.46,15.6,-10.88,Seek needle
54.94,-17.91,-43.95,36.94,15.51,-12.94,Seek needle
53.71,-18.26,-45.43,35.25,17.18,-9.22,Seek needle
57.31,-17.84,-41.14,34.69,18.83,-8.17,Seek needle
53.8,-17.45,-44.4,32.41,19.11,-9.11,Seek needle
52.55,-17.63,-45.53,29.55,18.22,-9.31,Seek needle
58.05,-17.47,-39.56,30.47,19.35,-10.16,Seek needle
52.68,-18.06,-45.67,33.61,17.33,-18.69,Grasp needle
54.97,-16.93,-42.31,32.61,20.12,-11.66,Grasp needle
52.02,-18.05,-46.12,32.05,20.21,-10.54,Grasp needle
51.49,-18.32,-46.86,32.75,19.57,-11.91,Grasp needle
52.93,-17.51,-44.59,32.97,20.25,-10.8,Grasp needle
57.65,-16.89,-38.9,32.01,19.07,-10.89,Grasp needle
55.24,-17.89,-42.05,30.33,19.41,-7.08,Grasp needle
58.31,-17.58,-38.61,30.91,18.96,-8.53,Grasp needle
53.01,-17.16,-43.91,31.58,18.21,-10.94,Grasp needle
52.89,-16.5,-43.46,33.14,18.29,-13.71,Grasp needle
56.77,-14.41,-37.56,36.41,14.67,-24.78,Grasp needle
50.36,-14.15,-43.08,34.43,15.63,-19.5,Grasp needle
46.68,-14.94,-45.86,32.35,16.05,-14.13,Grasp needle
43.32,-15.86,-48.96,29.31,14.87,-9.84,Grasp needle
43.23,-14.71,-46.02,31.56,12.23,-17.07,Grasp needle
42.72,-15.77,-46.16,29.5,10.34,-16.78,Grasp needle
42.33,-13.83,-43.7,31.22,6.15,-26.44,Grasp needle
38.63,-14.89,-47.5,29.14,3.09,-27.52,Grasp needle
38.96,-12.53,-43.16,25.32,2.98,-20.3,Grasp needle
38.74,-12.17,-41.13,22.27,1.14,-16.53,Grasp needle
33.03,-13.47,-45.33,24.91,-3.58,-28.5,Grasp needle
31.6,-15.52,-43.83,21.23,-4.11,-22.11,Grasp needle
27.64,-16.98,-43.67,18.97,-7.46,-24.36,Grasp needle
26.74,-18.93,-41.42,20.36,-9.4,-31.31,Grasp needle
28.99,-21.38,-37.6,19.39,-10.22,-33.31,Grasp needle
31.32,-22.38,-32.34,15.09,-9.87,-25.55,Grasp needle
27.65,-23.32,-34.27,14.54,-11.4,-27.14,Grasp needle
27.99,-24.5,-31.65,11.9,-11.49,-23.32,Grasp needle
24.34,-25.02,-34.16,17.09,-17.85,-45.91,Grasp needle
25.52,-25.31,-29.83,16.38,-16.28,-42.69,Grasp needle
26.59,-24.76,-25.73,14.63,-14.01,-33.2,Grasp needle
27.37,-25.46,-25.37,15.23,-14.16,-28.92,Grasp needle
27.26,-25.69,-25.58,20.64,-16.84,-39.92,Grasp needle
31.55,-22.71,-16.45,20.31,-16.52,-31.45,Grasp needle
29.21,-22.99,-21.65,17.79,-15.61,-22.21,Grasp needle
29.75,-20.83,-19.47,16.6,-16.94,-23.19,Grasp needle
26.85,-19.37,-22.28,17.49,-16.27,-23.83,Grasp needle
27.97,-17.57,-19.32,20.42,-16.72,-27.84,Grasp needle
26.31,-15.87,-19.98,20.06,-18.86,-27.47,Grasp needle
25.72,-15.53,-20.14,21.96,-17.98,-25.48,Grasp needle
23.23,-15.64,-24.2,22.9,-19.37,-31.91,Grasp needle
28.77,-11.75,-14.76,19.63,-20.28,-28.46,Grasp needle
30.11,-10.48,-14.33,21.57,-20.99,-36.6,Grasp needle
30.86,-11.29,-16.32,20.92,-21.49,-37.35,Grasp needle
31.06,-8.7,-13.43,17.22,-19.95,-26.08,Grasp needle
30.12,-7.27,-13.26,17.39,-20.04,-23.6,Grasp needle
31.06,-4.04,-11.06,17.55,-20.56,-23.92,Grasp needle
34.58,-4.04,-10.81,21.58,-21.96,-35.26,Grasp needle
38.7,-3.73,-8.6,19.33,-22.09,-31.56,Grasp needle
39.44,-4.75,-8.3,19.32,-21.41,-30.06,Grasp needle
42.11,-4.6,-2.84,16.69,-19.81,-19.79,Grasp needle
41.47,-4.43,-0.78,16.86,-19.03,-16.76,Grasp needle
42.72,-4.19,4.52,19.13,-19.27,-21.45,Grasp needle
41.76,-5.81,4.29,17.99,-18.54,-14.96,Grasp needle
44.92,-4.49,11.65,19.63,-18.78,-17.35,Grasp needle
41.03,-8.59,4.03,23.29,-18.35,-23.43,Grasp needle
42.82,-7.78,8.11,21.57,-18.4,-17.13,Grasp needle
41.69,-2.42,11.8,24.17,-18.64,-22.62,Grasp needle
41.19,-1.35,11.57,25.53,-19.16,-26.21,Grasp needle
40.24,-2.06,10.38,25.17,-19.51,-25.93,Grasp needle
38.54,-1.8,8.89,23.93,-19.5,-22.3,Grasp needle
37.32,-1.77,7.56,24.46,-19.85,-22.98,Grasp needle
37.18,-1.06,7.85,25.29,-20.45,-25.27,Grasp needle
39.31,-0.17,11.4,20.44,-22.35,-17.21,Grasp needle
40.28,0.46,13.21,18.47,-23.64,-16.05,Grasp needle
39.69,0.95,13.01,19.02,-23.02,-16.78,Grasp needle
39.06,1.39,12.54,20.46,-22.72,-21.38,Grasp needle
39.72,1.76,13.91,20.44,-23.06,-21.83,Grasp needle
37.99,3.27,12.19,20.93,-21.47,-19.02,Grasp needle
35.62,4.71,9.26,22.25,-22.43,-24.61,Grasp needle
38.39,6.58,13.02,19.02,-22.4,-15.04,Grasp needle
39.25,6.41,13.94,19.16,-23.39,-14.73,Grasp needle
39.75,5.17,15.34,18.35,-23.36,-12.59,Grasp needle
38.4,1.42,11.91,19.98,-22.75,-15.45,Grasp needle
39.28,-0.7,13.54,20.03,-23.61,-18.13,Grasp needle
42.67,-1.51,19.68,21.11,-23.51,-21.12,Grasp needle
40.78,-5.93,13.59,19.83,-22.94,-13.84,Grasp needle
40.12,-7.25,13.19,22.08,-23.4,-18.92,Grasp needle
40.45,-8.63,12.91,21.18,-23.18,-15.49,Grasp needle
41.15,-8.62,14.67,21.35,-23.15,-15.73,Grasp needle
40.03,-9.76,11.44,21.78,-23.23,-16.93,Grasp needle
39.1,-8.52,10.9,21.49,-23.25,-16.24,Grasp needle
37.73,-9.07,7.79,20.71,-23.82,-15.62,Grasp needle
39.13,-7.53,11.38,20.85,-23.86,-15.34,Grasp needle
38.54,-8.51,8.94,19.81,-24.29,-12.89,Grasp needle
37.35,-7.71,8.14,20.32,-24.12,-14.25,Grasp needle
38.51,-8.39,8.31,21.5,-24.15,-17.2,Grasp needle
37.79,-7.43,8.19,20.29,-24.49,-14.72,Grasp needle
40.61,-5.07,15.23,22.5,-24.25,-21.52,Grasp needle
38.39,-6.51,10.67,19.69,-24.29,-15.24,Grasp needle
39.19,-6.07,12.44,22.99,-23.88,-23.9,Grasp needle
39.4,-5.64,13.51,21.23,-24.31,-20.42,Grasp needle
37.48,-5.18,11.72,22.05,-24.25,-22.77,Grasp needle
39.4,-5.97,13.58,20.32,-23.96,-17.39,Grasp needle
37.85,-5.99,12.32,20.63,-23.01,-16.36,Grasp needle
35.86,-6.22,11.49,20.3,-23.03,-14.04,Grasp needle
34.61,-7.55,10.02,19.83,-23.36,-12.93,Grasp needle
36.71,-6.03,15.03,19.21,-23.89,-12.56,Grasp needle
36.43,-6.72,13.98,20.65,-24.29,-16.62,Grasp needle
34.3,-7.34,10.79,21.49,-24.09,-18.43,Grasp needle
17.27,-80.83,-124.54,20.75,-24.22,-16.38,Grasp needle
34.18,-5.98,13.28,18.75,-23.86,-9.74,Grasp needle
32.99,-6.91,10.89,19.57,-24.17,-12.57,Grasp needle
33.97,-5.94,13.92,19.27,-24.73,-13.05,Grasp needle
34.71,-5.39,17.01,20.16,-24.57,-14.88,Grasp needle
33.33,-4.98,16.99,18.96,-24.57,-11.34,Grasp needle
31.27,-3.96,16.34,21.67,-25.28,-19.46,Grasp needle
29.98,-3.4,14.28,22.71,-24.64,-20.94,Grasp needle
29.43,-1.17,13.72,21.25,-24.04,-14.99,Grasp needle
31.68,2.47,18.85,22.11,-24.71,-18.73,Grasp needle
27.41,3.74,11.65,20.09,-24.43,-12.07,Grasp needle
29.74,5.26,15.36,19.95,-24.65,-12.35,Grasp needle
30.94,6.27,17.06,20.1,-24.69,-12.83,Grasp needle
29.39,6.42,14.74,19.11,-24.87,-10.2,Grasp needle
29.58,8.07,14.74,18.6,-25.7,-10.44,Grasp needle
30.21,7.95,14.74,18.93,-24.72,-8.0,Grasp needle
30.62,7.52,13.97,20.2,-24.93,-12.2,Grasp needle
32.58,8.57,17.61,18.5,-26.05,-10.61,Grasp needle
32.41,6.85,14.78,21.95,-24.39,-14.54,Grasp needle
31.91,6.04,12.93,20.81,-25.59,-13.82,Grasp needle
32.97,6.34,14.77,22.61,-24.87,-16.36,Grasp needle
32.64,7.28,15.32,19.69,-26.33,-10.35,Grasp needle
33.04,6.74,15.07,22.47,-25.82,-14.84,Grasp needle
34.55,5.93,15.52,21.81,-26.25,-12.61,Grasp needle
33.94,4.76,12.74,21.39,-28.3,-10.71,Grasp needle
39.62,2.58,17.33,21.48,-31.16,-10.28,Grasp needle
38.35,0.03,13.57,22.64,-31.34,-10.81,Set needle
39.11,1.01,16.52,23.11,-30.68,-11.73,Set needle
38.89,3.78,20.21,24.59,-30.3,-19.78,Set needle
36.85,4.44,17.03,23.34,-28.83,-16.31,Set needle
36.85,5.07,16.81,23.65,-27.36,-14.6,Set needle
33.82,4.39,12.57,23.77,-27.75,-18.26,Set needle
36.45,4.23,15.67,22.63,-27.68,-16.8,Set needle
36.17,5.11,16.27,22.51,-25.12,-12.93,Set needle
33.5,3.18,8.84,22.02,-27.44,-28.93,Set needle
36.92,3.12,12.43,22.76,-28.07,-37.17,Set needle
36.82,3.41,12.36,23.34,-29.76,-46.02,Set needle
36.33,4.03,12.03,18.95,-25.96,-28.32,Set needle
37.09,6.02,12.4,22.9,-28.86,-39.0,Set needle
38.64,6.6,12.04,20.91,-30.55,-27.97,Set needle
38.03,8.01,9.63,20.88,-32.37,-27.57,Set needle
40.5,7.25,9.82,22.54,-35.42,-33.99,Set needle
45.27,9.59,14.91,23.05,-37.57,-38.16,Set needle
45.34,8.01,11.25,22.84,-38.5,-39.02,Set needle
48.87,7.57,14.19,22.76,-37.55,-33.07,Set needle
46.94,6.67,10.59,24.44,-38.88,-41.15,Set needle
47.25,6.86,10.85,22.06,-36.26,-27.96,Set needle
50.63,6.62,15.71,21.81,-35.08,-34.42,Set needle
51.4,6.71,17.7,21.32,-34.8,-39.69,Set needle
48.44,4.2,12.82,18.98,-29.63,-32.41,Set needle
47.47,2.01,10.69,17.58,-31.6,-47.6,Set needle
47.08,1.19,11.72,12.52,-25.12,-34.85,Set needle
45.05,0.03,10.5,12.75,-19.21,-36.9,Set needle
42.29,-1.68,7.82,12.9,-16.85,-43.63,Set needle
43.19,-1.91,11.06,9.35,-10.25,-36.91,Set needle
41.47,-2.38,9.46,8.91,-8.75,-37.37,Set needle
42.58,-1.66,11.71,5.38,-5.72,-27.76,Set needle
43.2,-0.69,13.79,7.84,-6.35,-26.43,Set needle
43.88,-0.58,14.09,18.37,-9.15,-39.78,Set needle
44.16,-0.78,13.92,19.69,-9.01,-33.18,Set needle
44.28,0.33,15.26,22.89,-8.82,-35.55,Set needle
44.23,0.42,14.66,22.7,-8.31,-33.28,Set needle
44.6,0.41,14.63,20.3,-8.9,-30.22,Set needle
45.17,0.58,15.24,17.63,-8.79,-30.31,Set needle
44.13,0.19,12.73,15.89,-9.07,-31.15,Set needle
43.18,-0.96,10.19,16.48,-6.86,-27.86,Set needle
41.81,-2.32,6.62,15.44,-6.75,-22.59,Set needle
42.53,-2.34,7.6,14.91,-6.81,-20.67,Set needle
42.5,-2.36,7.54,14.24,-8.96,-23.71,Set needle
42.99,-1.69,8.91,14.34,-6.84,-20.42,Set needle
43.31,-0.99,9.97,13.96,-7.06,-19.16,Set needle
43.27,-1.35,9.23,14.73,-8.39,-22.71,Set needle
43.88,-0.25,11.02,14.63,-7.97,-19.94,Set needle
42.9,-0.99,8.75,15.98,-11.03,-22.73,Set needle
42.07,-1.24,7.12,16.16,-12.39,-18.37,Set needle
42.62,-0.99,8.26,17.88,-12.64,-14.25,Set needle
42.63,-1.21,8.01,21.53,-15.44,-18.2,Set needle
40.91,-2.19,4.39,23.48,-15.76,-17.86,Set needle
43.2,-1.69,8.25,22.52,-13.79,-7.42,Set needle
40.48,-2.68,3.69,24.67,-12.98,-9.34,Set needle
42.18,-2.64,6.07,25.76,-12.25,-8.66,Set needle
42.16,-1.82,6.88,25.92,-11.9,-10.11,Set needle
42.05,-2.28,6.01,26.51,-11.12,-13.01,Set needle
42.63,-2.13,7.08,26.25,-9.87,-12.09,Set needle
41.43,-1.98,5.69,27.05,-8.16,-13.49,Set needle
41.62,-1.98,5.91,26.93,-6.44,-13.22,Set needle
40.48,-2.59,3.72,26.66,-4.02,-9.79,Set needle
40.64,-2.2,4.45,29.11,-4.21,-15.7,Set needle
40.39,-2.44,3.81,28.49,-1.08,-8.31,Set needle
40.16,-2.61,3.3,31.28,-1.45,-13.3,Set needle
43.3,-1.42,8.71,31.79,0.4,-8.9,Set needle
44.24,-1.37,10.02,31.92,-0.4,-7.98,Set needle
43.55,-1.81,8.43,32.07,-0.42,-6.49,Set needle
43.62,-0.55,10.27,31.68,-1.51,-5.9,Set needle
44.61,-0.38,11.37,31.42,-1.44,-3.8,Set needle
43.61,-1.01,9.35,30.51,-2.37,-2.51,Set needle
42.91,-0.29,8.99,30.5,-3.66,-5.17,Set needle
41.1,-1.0,5.3,30.84,-2.17,-3.0,Set needle
41.16,-0.97,5.15,31.8,-4.34,-9.81,Set needle
43.4,0.08,9.39,30.83,-6.59,-13.62,Set needle
44.21,0.08,10.83,27.09,-7.38,-11.25,Set needle
44.92,-0.69,10.89,27.76,-7.93,-16.53,Set needle
42.61,-2.49,5.59,27.75,-8.79,-14.49,Set needle
42.64,-2.25,6.18,27.82,-10.75,-14.28,Set needle
40.77,-2.72,2.67,29.08,-11.5,-16.21,Set needle
42.38,-1.55,6.2,26.7,-14.26,-15.95,Set needle
42.57,-2.08,6.17,25.06,-15.13,-18.37,Set needle
42.35,-2.4,5.51,23.76,-15.21,-20.67,Set needle
42.17,-2.04,5.38,24.74,-15.73,-28.54,Set needle
43.3,-1.78,7.46,24.5,-13.34,-22.61,Set needle
41.63,-2.09,4.63,26.88,-15.23,-25.4,Set needle
42.25,-1.8,5.89,29.8,-14.42,-25.82,Set needle
42.94,-1.79,6.9,28.56,-14.7,-23.89,Set needle
41.9,-1.89,5.21,27.91,-16.41,-27.43,Set needle
43.12,-1.41,7.41,27.61,-15.4,-28.56,Set needle
41.95,-2.35,4.82,27.3,-14.11,-24.75,Set needle
44.36,-1.73,8.67,29.41,-16.47,-28.49,Set needle
44.48,-0.73,9.5,31.61,-18.29,-29.46,Set needle
46.83,-0.43,12.77,32.34,-17.24,-25.46,Set needle
44.49,-1.49,8.42,31.57,-18.45,-27.17,Set needle
44.51,-0.78,9.03,29.41,-20.29,-29.61,Set needle
44.56,-0.63,9.17,29.23,-20.33,-31.15,Set needle
45.45,-1.03,10.04,29.64,-18.61,-29.49,Set needle
47.04,-0.01,13.44,29.89,-16.2,-22.79,Set needle
45.64,-0.95,10.18,31.01,-15.94,-23.85,Set needle
46.22,-1.02,11.01,30.79,-16.55,-23.69,Set needle
45.38,-2.16,8.85,31.39,-16.56,-22.6,Set needle
44.9,-2.63,7.73,30.35,-18.87,-25.09,Set needle
45.14,-2.58,8.13,31.39,-17.74,-21.15,Set needle
44.26,-1.87,7.61,29.75,-19.38,-18.08,Set needle
45.42,-1.93,9.09,29.41,-21.43,-23.31,Set needle
43.72,-3.12,5.59,27.61,-20.86,-18.48,Set needle
45.24,-2.15,8.94,27.01,-20.69,-16.08,Set needle
46.63,-2.46,10.56,26.59,-20.19,-15.25,Set needle
45.14,-3.12,8.01,25.63,-20.28,-17.59,Set needle
47.48,-2.02,12.28,24.85,-19.52,-19.94,Set needle
