ylw_x,ylw_y,ylw_z,blu_x,blu_y,blu_z,labels
17.82,55.36,-0.46,-10.26,37.12,-1.45,Proximal bite
18.02,55.92,0.49,-9.55,35.5,-3.91,Proximal bite
18.1,53.85,-1.22,-10.22,35.68,-3.03,Proximal bite
17.32,52.89,-2.32,-11.35,35.8,-1.18,Proximal bite
16.69,52.59,-2.67,-10.15,36.11,-2.28,Proximal bite
18.73,54.89,1.48,-9.3,35.42,-3.89,Proximal bite
20.35,58.51,6.75,-10.4,36.53,-1.35,Proximal bite
18.01,53.92,0.61,-10.89,36.69,-0.33,Proximal bite
17.05,54.89,0.9,-10.33,34.99,-2.64,Proximal bite
22.45,60.51,12.56,-10.54,35.61,-1.75,Proximal bite
21.79,57.12,9.37,-11.03,37.14,0.3,Proximal bite
18.89,55.9,5.58,-11.55,37.11,1.04,Proximal bite
18.19,55.4,4.89,-10.78,36.06,-0.79,Proximal bite
19.75,55.12,6.34,-11.28,34.71,-1.4,Proximal bite
20.93,54.11,6.51,-9.64,35.97,-2.26,Proximal bite
22.05,59.21,13.31,-9.33,35.68,-2.87,Proximal bite
21.0,55.15,8.22,-9.31,36.11,-2.39,Proximal bite
22.02,56.74,11.53,-9.36,36.81,-1.71,Proximal bite
21.34,54.15,8.72,-9.97,35.64,-1.99,Proximal bite
21.97,55.7,11.42,-9.97,36.14,-1.73,Proximal bite
21.37,56.79,12.27,-10.02,36.04,-1.19,Proximal bite
21.18,56.95,12.04,-9.53,36.88,-0.89,Proximal bite
22.56,58.96,16.23,-8.16,35.95,-3.62,Proximal bite
20.87,57.54,12.84,-9.11,35.81,-2.49,Proximal bite
21.13,58.65,14.37,-9.71,36.56,-1.08,Proximal bite
21.13,57.97,13.89,-9.44,36.14,-1.47,Proximal bite
20.85,57.09,12.51,-6.46,38.23,-3.1,Proximal bite
21.49,57.88,14.2,-5.72,37.06,-5.14,Proximal bite
20.3,55.12,10.32,-5.37,37.33,-4.75,Proximal bite
20.16,58.02,13.06,-4.64,35.38,-6.51,Proximal bite
22.11,57.57,15.15,-4.09,37.05,-4.74,Proximal bite
20.44,54.24,10.77,-5.52,35.65,-3.6,Proximal bite
20.34,56.45,12.89,-5.43,37.92,-0.11,Proximal bite
21.02,56.7,14.53,-6.5,36.59,0.04,Proximal bite
19.32,55.22,11.7,-5.92,35.34,-1.91,Proximal bite
17.68,53.6,8.29,-5.25,34.48,-3.39,Proximal bite
19.1,55.21,11.41,-5.43,35.51,-2.1,Proximal bite
19.36,53.56,10.9,-6.83,35.89,0.27,Proximal bite
17.97,56.42,12.2,-3.0,32.97,-8.02,Proximal bite
17.43,54.82,10.96,0.02,32.18,-12.97,Proximal bite
17.7,55.52,12.43,-1.43,33.69,-5.95,Proximal bite
16.38,55.11,10.83,-3.97,33.51,-2.89,Proximal bite
16.78,53.87,9.82,-4.46,33.44,-1.96,Proximal bite
16.59,55.29,10.98,-2.94,33.41,-4.28,Distal bite
16.36,55.85,11.17,-2.6,32.88,-5.19,Distal bite
19.3,58.82,17.49,-4.82,33.91,-0.91,Distal bite
17.39,55.02,11.93,-3.06,33.17,-3.86,Distal bite
17.28,54.09,11.58,-2.71,31.57,-5.87,Distal bite
17.19,54.59,11.85,-3.92,30.17,-5.48,Distal bite
17.61,55.11,12.66,-3.77,26.83,-13.03,Distal bite
16.86,56.73,13.08,-2.98,28.79,-15.8,Distal bite
14.6,-43.78,-100.87,-21.18,-55.48,-130.54,Distal bite
17.87,58.46,15.88,-6.67,39.59,-18.56,Distal bite
17.49,58.95,15.74,-7.08,33.9,-31.87,Distal bite
17.57,57.57,14.58,-8.48,32.26,-35.2,Distal bite
16.39,57.44,13.29,-8.7,33.52,-33.0,Distal bite
17.67,58.2,15.42,-10.33,32.84,-32.52,Distal bite
17.54,59.15,16.38,-11.13,34.79,-33.09,Distal bite
15.42,56.65,11.11,-13.85,36.21,-31.54,Distal bite
14.46,61.49,12.18,-14.81,36.5,-33.28,Distal bite
15.53,63.89,13.78,-17.06,41.15,-31.06,Distal bite
15.47,62.14,10.31,-19.73,40.7,-32.24,Distal bite
14.22,55.92,2.02,-18.62,42.54,-33.39,Distal bite
17.32,57.58,6.28,-17.79,44.11,-28.71,Distal bite
16.6,56.69,4.98,-18.37,41.25,-25.12,Distal bite
17.36,58.49,7.6,-16.99,46.97,-19.14,Distal bite
16.02,56.87,5.31,-19.54,48.58,-14.54,Distal bite
16.91,56.98,6.24,-19.79,51.85,-9.86,Distal bite
17.24,55.26,5.47,-18.52,49.96,-12.22,Distal bite
17.73,58.9,10.51,-17.59,52.62,-9.77,Distal bite
16.54,54.76,5.87,-18.27,51.71,-9.1,Distal bite
17.27,58.5,10.86,-20.62,53.26,-3.57,Distal bite
16.88,57.15,8.99,-20.04,53.09,-3.83,Distal bite
16.64,57.25,9.13,-21.02,52.25,-3.29,Distal bite
17.29,57.9,9.86,-21.89,53.39,-0.71,Distal bite
17.07,58.45,11.09,-21.04,53.82,-1.33,Distal bite
16.86,56.36,8.86,-20.12,54.27,-2.08,Distal bite
17.44,57.26,10.66,-20.03,52.72,-2.51,Distal bite
17.44,56.85,10.37,-21.42,53.01,-0.48,Distal bite
17.56,57.77,11.94,-21.07,54.69,1.35,Distal bite
15.41,58.13,9.99,-19.83,54.58,0.4,Distal bite
17.18,60.03,14.0,-23.25,-15.22,-70.85,Distal bite
17.54,59.28,13.77,-13.47,49.52,-8.32,Distal bite
18.12,61.32,16.73,-16.6,49.03,-0.3,Distal bite
18.58,61.28,17.17,-13.31,46.26,-4.92,Distal bite
16.97,59.15,13.6,-11.83,44.69,-5.76,Distal bite
16.5,58.6,12.44,-11.13,37.13,-10.8,Distal bite
17.48,60.88,15.91,-11.25,37.17,-6.68,Distal bite
16.26,57.98,11.61,-10.72,34.39,-7.74,Distal bite
17.43,60.08,14.83,-7.23,34.36,-8.91,Distal bite
16.02,58.01,11.4,-4.97,32.44,-11.67,Distal bite
16.68,58.97,13.27,-7.39,32.16,-8.1,Distal bite
16.25,58.61,12.48,-8.1,32.1,-6.07,Distal bite
15.76,58.41,11.99,-5.93,30.43,-8.64,Distal bite
16.71,58.74,13.33,-5.42,30.3,-8.25,Distal bite
15.36,57.98,11.07,-4.23,30.89,-9.45,Distal bite
15.96,58.37,12.2,-5.86,32.48,-4.91,Distal bite
14.97,55.16,8.65,-3.24,31.78,-8.49,Distal bite
16.73,59.92,16.3,-3.76,31.7,-8.09,Distal bite
14.48,57.83,12.66,-0.38,27.6,-15.06,Distal bite
14.86,58.25,13.73,-0.53,28.61,-9.11,Distal bite
15.35,58.96,14.81,-2.13,29.32,-5.17,Distal bite
15.29,59.26,15.43,-1.29,28.94,-7.11,Distal bite
13.7,57.34,12.24,-1.25,28.57,-7.58,Distal bite
15.55,59.6,17.31,-1.03,28.09,-7.65,Distal bite
13.44,58.17,13.72,-3.56,29.48,-2.73,Distal bite
11.87,54.2,8.7,-3.13,29.74,-2.85,Distal bite
12.13,55.49,10.5,-2.9,29.07,-4.1,Distal bite
13.24,57.48,14.63,-1.86,28.75,-5.7,Distal bite
13.63,59.62,17.81,0.29,26.2,-11.73,Distal bite
12.5,58.64,15.8,1.49,25.83,-13.95,Distal bite
12.67,58.72,15.74,-1.6,25.6,-9.2,Distal bite
13.7,60.92,18.88,1.13,25.8,-12.06,Distal bite
11.14,57.6,12.72,2.35,24.78,-14.79,Distal bite
10.11,56.98,10.41,0.43,23.6,-15.96,Distal bite
11.39,58.21,13.16,-1.62,22.34,-21.1,Distal bite
12.37,59.98,15.11,-3.19,23.93,-24.05,Distal bite
12.32,60.79,16.08,-8.33,25.86,-28.37,Distal bite
12.43,59.27,14.43,-11.71,30.39,-30.51,Distal bite
8.9,54.84,6.04,-13.92,30.94,-34.36,Distal bite
12.32,60.67,15.6,-14.87,28.88,-37.9,Distal bite
10.23,54.51,7.24,-17.4,30.6,-35.74,Distal bite
12.75,59.71,15.48,-16.24,29.65,-37.67,Distal bite
12.18,56.06,10.96,-15.71,34.57,-32.9,Distal bite
12.59,58.56,13.77,-16.13,35.36,-29.62,Distal bite
11.74,58.02,11.66,-18.52,37.22,-25.11,Distal bite
12.26,59.83,14.25,-17.94,36.72,-24.56,Distal bite
12.37,58.61,13.19,-14.89,34.41,-25.55,Distal bite
11.86,57.83,12.13,-9.93,34.1,-27.96,Distal bite
12.63,57.87,13.5,-11.67,36.14,-22.81,Distal bite
12.17,56.37,11.85,-11.31,37.51,-19.99,Distal bite
11.35,55.64,10.28,-10.75,36.32,-20.73,Distal bite
11.89,55.87,11.22,-10.88,32.43,-24.34,Distal bite
11.66,56.21,11.39,-10.66,35.62,-21.52,Distal bite
11.84,57.02,12.59,-16.46,35.07,-16.11,Distal bite
11.38,56.29,11.4,-13.93,34.3,-20.25,Distal bite
12.23,56.5,12.67,-17.67,36.89,-14.37,Distal bite
11.77,54.49,10.12,-18.67,36.45,-13.74,Distal bite
12.86,57.27,14.26,-21.28,39.19,-12.1,Distal bite
12.1,56.36,12.68,-23.27,39.84,-12.26,Distal bite
12.49,56.31,12.97,-20.84,39.73,-17.69,Distal bite
12.58,57.75,14.18,-21.74,42.79,-13.54,Distal bite
11.85,56.02,11.51,-23.67,44.36,-11.26,Distal bite
11.52,56.42,11.52,-22.77,47.43,-9.81,Distal bite
11.49,55.7,10.79,-24.01,53.49,-3.17,Distal bite
11.34,55.52,10.46,-21.73,53.65,-5.23,Distal bite
13.81,57.94,16.47,-20.83,54.84,-3.24,Distal bite
12.55,54.11,10.88,-21.26,56.5,-0.97,Distal bite
13.09,56.85,13.89,-20.14,53.94,-5.18,Distal bite
12.54,60.93,17.16,-19.46,51.58,-8.56,Distal bite
11.46,58.17,12.96,-18.83,52.67,-9.29,Distal bite
12.17,58.25,13.72,-20.23,56.16,-4.13,Distal bite
12.98,59.39,15.98,-19.47,57.06,-3.74,Distal bite
12.11,58.19,14.02,-22.51,61.24,3.96,Distal bite
12.02,57.71,13.43,-21.88,56.49,-0.27,Distal bite
12.45,59.28,15.68,-17.11,50.6,-11.29,Distal bite
12.07,58.74,14.78,-17.97,52.71,-8.22,Distal bite
13.69,59.45,17.32,-15.23,51.7,-8.19,Distal bite
14.01,60.83,18.78,-14.45,50.04,-10.9,Distal bite
12.44,59.97,16.52,-11.11,48.0,-15.95,Distal bite
13.48,59.28,16.45,-11.95,50.3,-11.75,Distal bite
13.01,59.09,15.88,-12.1,50.89,-9.58,Distal bite
12.75,57.03,13.74,-11.4,45.24,-12.67,Distal bite
13.03,57.19,14.19,-9.76,40.44,-15.98,Distal bite
14.37,60.1,18.42,-4.83,36.47,-21.75,Distal bite
12.98,57.63,14.82,-5.45,32.15,-22.32,Distal bite
14.71,61.44,20.26,-1.73,28.83,-20.62,Distal bite
15.26,61.61,20.76,-1.44,27.86,-20.04,Distal bite
12.9,58.13,14.59,-4.11,26.62,-16.58,Distal bite
14.5,60.14,18.23,1.04,25.5,-23.59,Distal bite
13.75,58.25,15.32,-3.25,24.18,-18.24,Distal bite
14.35,57.67,15.2,0.8,24.24,-23.29,Distal bite
13.87,56.17,13.17,0.32,23.55,-23.65,Distal bite
13.58,57.89,14.4,1.2,21.6,-26.75,Distal bite
12.45,56.75,11.34,-0.22,21.02,-26.51,Distal bite
13.69,59.27,15.84,-0.92,18.98,-27.65,Distal bite
13.73,57.5,13.59,0.69,18.45,-32.26,Distal bite
13.96,59.32,15.3,-0.75,18.44,-31.8,Distal bite
14.61,59.82,16.22,-4.94,21.98,-26.59,Distal bite
13.63,57.68,12.89,-0.99,18.7,-35.94,Distal bite
14.39,58.08,14.32,0.21,18.17,-39.52,Distal bite
13.31,57.06,12.36,-3.03,19.55,-35.86,Distal bite
12.9,58.75,14.31,-2.16,20.53,-39.01,Distal bite
13.15,56.77,12.7,-2.2,19.11,-40.91,Distal bite
13.88,58.97,16.26,-2.77,20.09,-41.16,Distal bite
13.31,57.26,13.35,-2.77,20.18,-42.86,Distal bite
12.33,55.53,10.65,-5.04,20.92,-40.7,Distal bite
12.85,54.65,10.2,-0.68,19.18,-48.59,Distal bite
13.08,56.08,11.83,-1.55,20.64,-45.98,Distal bite
12.92,55.79,11.49,-3.25,24.19,-40.02,Distal bite
13.78,56.32,13.64,-1.68,24.35,-39.69,Distal bite
13.4,56.61,13.13,-1.3,22.77,-38.98,Distal bite
12.86,55.68,11.65,3.24,19.8,-44.42,Distal bite
13.22,56.39,13.16,2.1,20.88,-40.35,Distal bite
13.55,57.92,15.06,7.9,15.17,-50.16,Distal bite
12.64,58.24,14.8,-1.05,25.08,-27.93,Distal bite
12.69,57.87,14.29,2.75,23.07,-34.72,Distal bite
12.49,58.16,14.4,-0.96,23.72,-28.71,Distal bite
12.62,58.13,14.09,0.67,21.8,-32.75,Distal bite
12.79,57.76,13.92,-1.78,22.44,-29.28,Distal bite
12.41,57.49,13.16,0.13,22.73,-30.9,Distal bite
12.17,55.52,11.45,-4.13,23.21,-24.46,Distal bite
12.49,55.95,12.3,-2.31,23.01,-27.41,Distal bite
13.69,58.69,16.06,-0.46,22.41,-31.74,Distal bite
12.75,55.62,12.17,-0.87,22.99,-31.81,Distal bite
11.66,53.84,9.54,0.03,21.93,-34.35,Distal bite
12.86,58.86,16.15,-4.9,25.15,-24.5,Distal bite
12.45,57.15,14.11,-4.17,24.3,-26.32,Distal bite
12.48,57.58,14.59,-2.25,22.77,-30.59,Distal bite
12.57,57.91,15.26,-3.27,21.77,-31.79,Distal bite
12.16,57.72,14.47,-1.21,21.04,-36.02,Distal bite
10.89,55.4,10.61,-1.78,22.42,-35.58,Distal bite
11.96,57.8,14.14,-5.02,22.3,-31.39,Distal bite
11.47,57.41,12.92,-2.87,24.58,-31.33,Distal bite
12.16,57.89,14.44,-3.73,26.57,-28.23,Distal bite
12.79,59.39,16.98,-2.41,26.5,-30.16,Distal bite
12.15,57.74,14.46,-0.8,24.8,-33.52,Distal bite
12.09,57.84,13.96,-5.23,24.82,-28.51,Distal bite
17.59,-19.62,-71.82,-4.67,25.71,-28.97,Distal bite
13.69,58.43,16.16,-6.17,27.0,-25.89,Distal bite
12.85,57.01,13.73,-3.37,27.25,-29.62,Distal bite
11.28,56.44,11.77,-2.44,26.36,-30.24,Distal bite
13.22,57.28,14.85,-4.43,28.75,-25.48,Distal bite
13.39,57.14,15.2,-3.35,28.16,-26.5,Distal bite
13.51,59.06,17.61,-5.02,26.99,-25.01,Distal bite
12.93,57.11,14.89,-1.22,26.79,-30.46,Distal bite
12.96,56.8,15.38,-2.74,27.41,-27.76,Distal bite
12.94,58.48,17.25,-2.2,25.93,-29.56,Distal bite
11.85,54.91,12.74,-2.44,25.57,-29.82,Distal bite
12.89,58.4,18.26,-2.36,27.02,-27.85,Distal bite
12.01,59.04,18.71,-2.54,26.07,-28.25,Distal bite
11.64,57.59,16.3,-1.3,25.98,-29.86,Distal bite
11.13,56.34,15.06,1.44,24.78,-35.35,Distal bite
10.89,57.75,16.82,-2.24,24.76,-30.04,Distal bite
10.54,57.03,14.98,0.85,23.39,-36.14,Distal bite
9.7,54.66,13.15,-1.4,24.55,-31.81,Distal bite
10.28,58.09,17.63,-0.79,24.14,-33.29,Distal bite
10.3,58.21,18.24,-0.79,24.38,-33.01,Distal bite
9.74,58.46,18.25,-0.71,25.59,-32.71,Distal bite
9.54,57.69,17.18,-1.86,25.62,-30.51,Distal bite
8.7,57.09,15.91,-1.88,25.59,-31.02,Distal bite
8.25,56.57,15.16,-1.8,24.52,-32.11,Distal bite
6.77,52.87,9.25,-0.08,24.24,-35.68,Distal bite
7.91,55.55,13.69,-2.26,25.01,-32.12,Distal bite
7.8,56.05,14.26,-1.09,25.64,-33.69,Distal bite
7.39,55.65,13.4,-1.21,24.55,-34.17,Distal bite
7.52,55.15,13.15,-1.12,24.78,-34.24,Distal bite
6.34,53.19,10.08,0.68,24.4,-36.92,Distal bite
7.35,57.93,16.44,-1.15,24.93,-34.4,Distal bite
7.33,56.53,15.13,-2.87,25.45,-31.75,Distal bite
6.36,55.36,12.91,-3.58,24.51,-31.85,Distal bite
5.94,55.95,12.89,-2.57,28.48,-29.44,Distal bite
5.35,54.52,10.34,-3.52,26.22,-29.61,Distal bite
5.01,54.03,9.27,-1.69,25.72,-32.54,Distal bite
3.84,51.49,6.39,-4.07,26.32,-28.12,Distal bite
4.33,52.29,7.85,-2.47,25.69,-30.87,Distal bite
4.71,53.29,9.42,-1.71,25.88,-32.25,Distal bite
4.39,54.39,10.18,-2.14,26.01,-31.46,Distal bite
2.96,52.77,6.33,-2.22,25.58,-31.97,Distal bite
3.07,52.85,6.79,-2.61,25.65,-30.99,Distal bite
4.07,54.15,9.05,-3.26,26.02,-29.29,Distal bite
2.48,51.83,4.29,-3.42,27.13,-27.78,Distal bite
3.2,51.55,4.98,-2.05,25.81,-30.96,Distal bite
4.89,54.07,9.4,-2.58,24.69,-31.77,Distal bite
4.47,54.42,8.8,-0.62,23.48,-36.25,Distal bite
3.07,51.96,4.15,-1.97,25.0,-32.7,Distal bite
2.51,48.55,0.66,-0.85,24.8,-34.29,Distal bite
4.62,52.11,6.8,0.37,24.26,-36.41,Distal bite
2.96,50.75,3.5,-0.85,24.83,-34.16,Distal bite
4.19,53.05,7.96,0.13,24.5,-35.68,Distal bite
3.58,52.92,6.63,-1.79,26.04,-31.94,Distal bite
4.33,52.66,7.72,-1.16,25.41,-33.33,Distal bite
4.52,53.74,8.75,0.73,22.4,-38.4,Distal bite
4.25,53.49,8.32,-1.61,24.39,-33.79,Distal bite
3.49,50.67,4.87,-0.68,25.63,-34.23,Distal bite
4.75,54.84,10.62,-0.05,24.64,-35.54,Distal bite
3.52,53.64,7.46,-1.06,25.44,-33.12,Distal bite
4.49,54.36,9.44,0.92,24.37,-37.28,Distal bite
10.15,-18.39,-65.39,-1.37,24.3,-33.98,Distal bite
10.01,-18.25,-66.35,-2.87,24.12,-32.22,Distal bite
10.22,-18.87,-67.58,-2.25,23.37,-33.89,Distal bite
6.12,56.86,13.19,-0.85,23.19,-35.33,Distal bite
5.93,55.52,8.62,-2.77,24.84,-30.71,Distal bite
6.46,55.36,9.51,-2.15,25.05,-30.53,Distal bite
9.59,55.03,12.76,-4.49,26.2,-24.01,Distal bite
9.47,54.95,13.8,0.22,24.75,-29.75,Distal bite
10.09,55.53,15.95,-2.21,24.13,-25.56,Distal bite
10.96,59.17,20.67,0.27,22.38,-29.74,Distal bite
17.36,-19.68,-73.54,0.95,21.37,-31.23,Distal bite
13.51,62.3,20.45,0.2,22.17,-28.3,Distal bite
12.98,57.25,11.57,0.07,19.17,-29.66,Distal bite
15.13,58.61,14.46,0.8,18.99,-29.55,Distal bite
14.24,60.88,15.59,-0.01,18.3,-27.45,Distal bite
13.6,58.7,11.65,2.31,17.58,-30.17,Distal bite
13.58,63.0,15.3,3.76,16.43,-31.38,Distal bite
13.45,60.84,12.22,1.0,17.4,-26.73,Distal bite
12.63,59.36,8.89,3.97,15.61,-33.21,Distal bite
14.39,65.09,16.76,2.51,15.96,-30.4,Distal bite
13.03,60.48,11.91,4.85,14.13,-35.34,Distal bite
12.35,63.64,14.86,4.36,14.92,-34.01,Distal bite
11.46,60.76,11.17,5.18,13.94,-36.31,Distal bite
12.02,59.23,11.4,3.57,15.47,-32.04,Distal bite
10.41,54.99,7.41,4.51,14.06,-34.41,Distal bite
9.72,57.48,11.74,3.98,14.58,-32.83,Distal bite
10.75,58.34,15.19,1.73,15.63,-28.31,Distal bite
8.99,56.7,12.81,-1.05,16.11,-24.33,Distal bite
9.98,58.97,17.32,0.6,16.48,-26.37,Distal bite
10.1,59.87,19.02,-2.24,17.4,-21.89,Distal bite
10.73,62.83,24.02,-0.25,17.58,-26.18,Distal bite
8.84,58.01,17.47,-0.5,17.76,-25.28,Distal bite
7.03,57.75,15.34,0.49,17.5,-27.55,Distal bite
8.37,60.42,19.69,6.59,14.65,-39.8,Distal bite
6.42,56.64,13.85,4.37,16.62,-34.58,Distal bite
7.44,57.56,16.12,2.32,18.24,-30.7,Distal bite
7.1,57.39,15.54,0.89,17.39,-29.3,Distal bite
6.9,57.32,15.11,-0.7,18.89,-25.64,Distal bite
7.32,58.89,17.1,2.78,18.02,-32.19,Distal bite
6.75,57.87,15.58,2.82,16.96,-32.86,Distal bite
6.77,59.52,17.25,1.87,17.45,-32.0,Distal bite
6.49,58.24,15.16,2.22,17.73,-32.53,Distal bite
5.81,59.48,15.12,1.09,17.13,-31.16,Distal bite
5.83,59.04,14.95,0.97,18.18,-30.84,Distal bite
5.15,58.82,13.34,2.05,17.81,-32.63,Distal bite
3.9,57.66,9.86,0.73,18.22,-30.31,Distal bite
5.87,60.55,14.43,1.4,18.35,-31.47,Distal bite
5.41,55.94,9.87,1.59,17.81,-32.42,Distal bite
4.67,56.69,9.19,0.81,17.3,-31.3,Distal bite
4.49,55.83,8.14,-0.33,18.22,-29.01,Distal bite
2.91,55.97,5.94,1.59,18.39,-31.21,Distal bite
2.91,56.66,6.82,2.5,18.16,-32.53,Distal bite
3.11,56.1,6.5,0.39,18.36,-28.31,Distal bite
5.3,57.74,10.16,3.38,17.45,-32.53,Distal bite
5.96,61.16,12.4,6.82,12.85,-42.29,Distal bite
5.41,60.16,9.54,5.04,12.12,-43.05,Distal bite
6.82,61.8,11.85,1.4,13.35,-39.25,Distal bite
4.94,59.46,6.57,-4.41,15.5,-30.83,Distal bite
7.03,58.45,8.45,-4.32,16.22,-29.98,Distal bite
6.16,55.3,4.21,-6.38,17.76,-24.98,Distal bite
6.85,58.71,7.45,5.03,9.62,-45.37,Distal bite
6.83,58.33,6.65,0.45,13.26,-32.26,Distal bite
6.4,59.41,6.64,-4.59,11.01,-22.24,Distal bite
7.58,61.58,9.93,1.68,8.96,-30.31,Needle exits
7.46,61.41,9.59,-0.06,7.86,-30.48,Needle exits
7.78,61.7,9.92,2.33,6.06,-37.44,Needle exits
8.06,60.73,9.66,2.15,6.39,-38.31,Needle exits
6.91,57.83,5.12,2.5,6.49,-40.5,Needle exits
7.07,58.92,6.25,3.41,6.24,-42.28,Needle exits
6.85,59.14,5.8,-2.09,8.74,-33.87,Needle exits
6.55,57.13,3.42,-5.65,10.32,-29.38,Needle exits
4.96,54.36,-1.57,-1.16,11.36,-37.25,Needle exits
5.19,54.23,-1.58,-2.2,12.35,-36.96,Needle exits
5.94,55.53,0.82,-6.45,14.19,-32.01,Needle exits
7.17,56.89,3.36,-2.38,16.35,-36.46,Needle exits
7.41,56.63,3.92,-3.44,16.7,-37.62,Needle exits
7.28,56.71,4.02,-4.43,21.7,-37.15,Needle exits
6.86,56.29,2.98,-5.27,24.04,-43.62,Needle exits
6.73,53.49,0.22,-9.93,23.04,-45.53,Needle exits
7.96,57.98,5.59,-13.96,21.88,-43.84,Needle exits
7.02,55.36,2.28,-12.3,27.53,-40.74,Needle exits
6.38,55.41,0.66,-5.6,26.55,-46.93,Needle exits
5.71,52.72,-2.87,-1.43,23.83,-50.53,Needle exits
8.13,59.55,6.47,-5.24,25.83,-42.19,Needle exits
8.64,60.07,7.85,-8.94,22.4,-39.42,Needle exits
8.79,60.63,8.63,-5.57,20.34,-41.85,Needle exits
8.52,60.23,7.81,-2.93,17.25,-44.03,Needle exits
7.96,57.94,4.89,-3.69,13.77,-41.56,Needle exits
7.14,56.19,2.26,0.3,14.82,-42.34,Needle exits
6.92,57.49,3.25,3.83,12.0,-45.33,Needle exits
7.13,57.47,3.17,-1.3,14.55,-35.68,Needle exits
13.33,-17.27,-74.01,3.95,7.98,-50.4,Needle exits
7.03,55.76,1.55,-2.4,10.66,-43.07,Needle exits
7.76,56.61,2.69,-0.88,10.03,-49.99,Needle exits
5.71,53.72,-2.16,-2.51,8.43,-52.86,Needle exits
8.62,57.48,4.35,-5.79,10.31,-50.59,Needle exits
7.94,56.64,2.95,-6.7,11.03,-51.37,Needle exits
7.53,55.96,1.67,-10.23,12.94,-51.15,Needle exits
7.95,58.3,4.65,-10.5,13.66,-56.11,Needle exits
8.11,57.97,4.58,-12.13,14.16,-58.27,Needle exits
8.46,59.23,6.29,-16.36,16.36,-59.46,Needle exits
8.26,59.09,5.84,-16.33,15.43,-64.78,Needle exits
8.6,57.62,4.93,-18.35,16.01,-65.69,Needle exits
9.14,58.64,6.8,-18.52,17.8,-67.13,Needle exits
9.06,58.8,6.76,-23.0,20.6,-62.75,Needle exits
9.07,59.47,7.39,-23.64,24.64,-60.98,Needle exits
8.61,57.47,5.23,-23.62,27.18,-60.41,Needle exits
9.83,61.37,10.2,-23.08,29.13,-60.25,Needle exits
9.47,60.91,10.0,-20.34,32.51,-59.65,Needle exits
9.6,59.51,8.51,-15.84,32.84,-63.78,Needle exits
8.72,59.08,7.05,-11.57,32.64,-67.98,Needle exits
9.65,60.68,10.08,-10.53,31.45,-68.99,Needle exits
8.49,56.88,5.07,-8.57,31.47,-68.64,Needle exits
8.7,58.32,6.63,-5.71,34.86,-65.48,Needle exits
9.13,59.55,8.35,-3.12,36.93,-64.11,Needle exits
9.09,57.55,6.59,-3.69,38.75,-60.08,Needle exits
9.7,60.55,10.9,-10.54,46.5,-43.53,Needle exits
8.84,58.52,8.13,-9.7,47.7,-41.91,Needle exits
9.61,59.39,10.33,-10.07,46.77,-42.71,Needle exits
8.73,57.89,8.33,-10.28,45.31,-41.83,Needle exits
8.59,57.67,8.44,-11.46,47.87,-35.74,Needle exits
7.75,56.88,6.87,-11.11,48.7,-34.15,Needle exits
8.59,58.46,9.5,-10.88,48.51,-34.36,Needle exits
8.28,57.32,7.93,-15.3,51.01,-27.97,Needle exits
7.56,55.29,5.81,-14.24,49.41,-32.62,Needle exits
9.47,59.4,11.72,-16.78,51.47,-29.94,Needle exits
9.15,59.03,11.69,-16.78,49.64,-29.24,Needle exits
9.18,57.54,9.92,-17.48,50.36,-23.59,Needle exits
7.76,55.37,7.08,-19.98,50.97,-16.9,Needle exits
9.22,58.95,12.6,-18.27,52.54,-15.39,Needle exits
8.65,56.93,9.62,-16.67,49.91,-15.52,Needle exits
9.84,59.04,13.48,-17.68,54.48,-7.9,Needle exits
16.91,-17.79,-74.86,-13.88,52.68,-12.9,Needle exits
10.2,60.48,16.93,-17.64,55.35,-5.02,Needle exits
10.04,59.38,15.5,-17.37,55.17,-4.98,Needle exits
9.48,59.88,15.69,-17.89,54.69,-4.19,Needle exits
9.86,58.81,15.06,-17.99,55.18,-3.47,Needle exits
9.99,60.28,17.26,-17.97,56.21,-1.87,Needle exits
8.94,57.74,13.18,-18.39,56.98,-0.35,Needle exits
9.69,61.0,17.46,-18.16,55.43,-1.21,Needle exits
10.25,62.59,18.82,-16.46,51.81,-5.64,Needle exits
8.79,61.96,15.77,-17.65,55.64,-0.55,Needle exits
10.29,62.82,18.42,-15.92,53.43,-3.9,Needle exits
11.3,62.24,19.3,-18.18,54.2,-0.24,Needle exits
10.96,61.01,17.37,-17.58,51.62,-3.0,Needle exits
10.84,60.37,16.56,-15.42,48.51,-6.25,Needle exits
11.37,62.01,18.91,-12.37,46.72,-10.18,Needle exits
11.18,61.58,18.24,-14.38,43.58,-9.38,Needle exits
10.79,60.36,16.43,-13.37,39.16,-11.75,Needle exits
10.71,60.92,16.95,-10.94,38.71,-13.06,Needle exits
10.93,60.85,17.15,-9.41,39.48,-11.67,Needle exits
11.09,60.66,17.31,-8.81,41.06,-10.04,Needle exits
11.12,61.06,17.65,-6.59,39.53,-13.41,Needle exits
11.39,61.42,18.32,-5.65,41.39,-11.87,Needle exits
11.18,61.31,17.88,-4.88,39.83,-13.84,Needle exits
9.79,60.1,14.98,-5.06,37.79,-16.13,Needle exits
9.67,59.78,14.53,-5.97,37.5,-17.09,Needle exits
9.67,59.78,14.53,-6.01,39.57,-16.68,Needle exits
