ylw_x,ylw_y,ylw_z,blu_x,blu_y,blu_z,labels
3.35,-10.78,-10.21,-18.37,-23.09,-61.73,Tension
3.34,-11.1,-10.74,-16.98,-24.37,-64.22,Tension
2.76,-11.02,-11.85,-17.65,-24.27,-63.04,Tension
3.67,-10.09,-8.95,-16.19,-25.15,-66.14,Tension
3.2,-10.6,-10.78,-15.22,-25.28,-67.45,Tension
3.53,-10.95,-10.73,-15.01,-25.43,-68.35,Tension
2.63,-11.49,-12.98,-15.71,-24.84,-66.96,Tension
2.47,-11.78,-13.7,-13.12,-26.77,-72.01,Tension
2.97,-11.66,-12.99,-15.13,-25.39,-68.72,Tension
3.2,-11.49,-12.31,-14.0,-26.4,-71.27,Tension
3.18,-11.23,-12.02,-14.11,-26.19,-71.19,Tension
2.51,-11.62,-14.08,-13.77,-26.03,-71.46,Tension
2.68,-11.13,-13.45,-13.79,-26.13,-71.87,Tension
2.76,-11.05,-13.76,-15.79,-24.37,-67.22,Tension
2.71,-11.63,-15.01,-14.6,-25.3,-69.84,Tension
2.42,-11.36,-15.48,-14.01,-25.85,-71.24,Tension
2.84,-11.39,-15.31,-16.82,-23.38,-65.26,Tension
2.88,-11.17,-15.15,-15.64,-24.4,-67.55,Tension
2.59,-11.25,-16.45,-10.84,-31.13,-80.13,Tension
1.99,-11.55,-17.85,-14.51,-25.74,-70.55,Tension
2.08,-11.87,-18.36,-14.03,-25.89,-71.55,Tension
1.8,-11.6,-18.47,-14.91,-25.2,-69.85,Tension
2.24,-11.67,-17.51,-14.81,-25.0,-69.71,Tension
2.53,-11.93,-17.47,-14.61,-24.78,-69.74,Tension
2.81,-11.06,-15.53,-15.8,-23.88,-67.3,Tension
2.79,-11.24,-15.55,-15.33,-24.41,-68.18,Tension
3.0,-11.33,-15.24,-14.03,-25.03,-70.39,Tension
3.07,-11.74,-14.96,-15.52,-24.03,-67.49,Tension
2.77,-11.8,-14.76,-15.36,-24.3,-67.63,Tension
3.34,-12.43,-13.5,-13.94,-25.49,-70.39,Tension
2.65,-12.64,-13.24,-13.04,-26.4,-72.42,Tension
1.25,-13.02,-14.57,-15.14,-25.23,-68.51,Tension
1.42,-15.03,-15.39,-15.2,-25.46,-68.69,Tension
1.56,-14.09,-12.42,-13.81,-26.74,-71.76,Tension
2.09,-13.89,-9.64,-14.24,-26.7,-71.43,Tension
2.42,-13.06,-6.76,-14.97,-26.05,-70.12,Tension
2.86,-12.71,-4.15,-14.64,-26.08,-70.68,Tension
1.95,-13.24,-5.79,-15.28,-25.78,-69.59,Tension
2.1,-13.91,-5.73,-14.58,-26.19,-71.01,Tension
1.51,-14.2,-6.87,-14.96,-26.41,-70.76,Tension
1.59,-13.57,-5.46,-14.36,-26.83,-72.67,Tension
1.4,-13.85,-6.26,-15.02,-26.31,-71.32,Tension
0.48,-15.08,-9.95,-13.64,-27.38,-74.03,Tension
0.77,-14.57,-8.46,-13.75,-27.2,-73.92,Tension
0.57,-14.58,-8.87,-13.04,-28.13,-76.28,Tension
1.28,-14.5,-7.63,-14.21,-27.13,-74.44,Tension
0.98,-14.56,-8.28,-15.06,-26.24,-72.86,Tension
0.81,-14.67,-8.95,-14.78,-26.31,-73.23,Tension
1.08,-14.7,-8.84,-14.91,-25.94,-72.74,Tension
1.0,-14.06,-8.02,-14.99,-26.13,-72.77,Tension
1.13,-14.09,-7.42,-14.36,-26.81,-74.21,Tension
0.84,-14.15,-8.03,-14.06,-27.15,-74.95,Tension
1.39,-13.91,-6.73,-15.02,-26.66,-73.22,Tension
1.29,-14.63,-8.25,-15.41,-26.41,-72.61,Tension
1.41,-13.61,-6.19,-14.07,-27.57,-75.27,Tension
1.26,-14.96,-8.46,-14.92,-26.94,-73.66,Tension
1.11,-15.88,-9.84,-14.37,-27.43,-74.78,Tension
1.41,-16.63,-10.1,-14.08,-27.66,-75.34,Tension
1.37,-16.98,-10.36,-15.78,-26.55,-71.85,Tension
1.35,-17.55,-11.64,-16.26,-26.31,-70.83,Tension
1.41,-17.05,-10.45,-15.51,-26.83,-72.01,Tension
2.03,-17.54,-10.52,-17.91,-25.42,-67.14,Tension
1.59,-17.63,-11.66,-17.09,-26.03,-68.11,Tension
1.65,-17.11,-11.42,-17.75,-25.82,-66.74,Tension
1.17,-16.77,-11.86,-18.74,-26.14,-64.54,Tension
1.25,-17.3,-13.56,-18.96,-26.5,-63.35,Tension
0.22,-16.7,-14.24,-19.27,-25.68,-61.09,Tension
0.81,-17.33,-14.06,-18.74,-26.37,-61.74,Tension
0.5,-17.94,-15.04,-18.44,-27.02,-61.7,Tension
0.7,-18.09,-14.52,-19.3,-27.43,-60.1,Tension
1.1,-17.73,-13.14,-20.02,-28.16,-57.29,Tension
1.12,-17.65,-12.78,-19.13,-28.88,-56.21,Tension
0.66,-17.09,-12.79,-18.62,-30.14,-54.73,Tension
0.46,-17.28,-13.76,-17.93,-30.42,-52.54,Tension
0.26,-17.45,-14.69,-14.44,-31.54,-56.88,Tension
0.76,-17.08,-13.95,-15.17,-31.22,-54.32,Tension
0.26,-16.85,-15.57,-13.14,-32.07,-58.13,Tension
0.66,-16.11,-15.14,-13.54,-31.61,-57.47,Tension
0.79,-17.66,-18.57,-14.61,-31.55,-55.89,Tension
0.87,-18.12,-19.71,-12.68,-31.95,-58.97,Tension
1.36,-18.28,-19.08,-12.7,-31.8,-58.86,Tension
1.26,-18.26,-19.08,-13.42,-30.82,-56.48,Tension
0.53,-18.15,-19.6,-12.21,-31.21,-59.83,Tension
1.35,-18.91,-19.06,-11.97,-31.54,-61.55,Tension
0.96,-18.61,-18.36,-11.02,-32.08,-64.59,Tension
1.31,-19.77,-19.25,-10.85,-32.04,-65.94,Tension
1.34,-19.71,-18.26,-11.06,-32.27,-66.25,Tension
2.33,-19.58,-16.07,-12.62,-30.58,-62.18,Tension
1.98,-19.72,-16.6,-12.36,-31.01,-63.71,Tension
2.26,-19.59,-14.32,-11.17,-31.93,-66.87,Tension
3.34,-19.42,-10.45,-11.07,-32.13,-68.31,Tension
3.23,-18.79,-9.25,-12.39,-30.84,-65.32,Tension
3.89,-19.97,-9.75,-12.49,-30.56,-65.47,Tension
4.1,-18.49,-6.82,-13.08,-29.95,-64.84,Tension
4.05,-18.3,-8.43,-12.84,-29.99,-66.06,Tension
5.06,-16.77,-6.0,-12.86,-29.91,-66.6,Tension
5.68,-16.45,-5.53,-13.43,-29.7,-65.33,Tension
6.26,-17.0,-4.38,-15.06,-28.07,-61.21,Tension
6.56,-17.97,-4.91,-14.23,-28.86,-63.05,Tension
8.35,-18.69,-2.45,-12.38,-30.11,-67.02,Tension
10.47,-20.4,1.8,-12.86,-29.7,-66.41,Tension
9.94,-23.5,0.06,-12.52,-30.09,-67.76,Tension
10.92,-27.55,0.65,-15.58,-29.04,-62.61,Tension
11.69,-31.91,1.92,-16.74,-27.45,-58.91,Tension
11.28,-36.58,-0.12,-15.33,-28.82,-60.72,Tension
5.7,-41.67,-14.82,-14.18,-29.58,-61.8,Tension
8.29,-42.69,-8.96,-14.36,-29.07,-60.34,Tension
9.41,-44.11,-8.48,-13.79,-29.24,-61.19,Tension
13.36,-44.66,-2.28,-14.21,-29.16,-60.69,Tension
13.32,-44.97,-6.49,-15.75,-29.61,-59.06,Tension
12.89,-44.96,-9.91,-10.92,-31.31,-67.77,Tension
14.38,-44.84,-10.67,-11.75,-30.71,-66.12,Tension
13.27,-45.94,-18.42,-12.78,-29.87,-64.05,Tension
12.21,-45.16,-21.47,-9.7,-31.86,-70.58,Tension
12.81,-41.63,-23.68,-10.35,-31.03,-69.96,Tension
11.65,-39.36,-34.79,-10.57,-31.01,-70.7,Tension
9.48,-38.98,-43.08,-10.93,-30.53,-69.71,Tension
11.04,-35.59,-40.42,-11.24,-30.17,-69.56,Tension
10.48,-32.24,-44.63,-11.97,-29.98,-70.01,Tension
9.64,-29.39,-47.19,-11.57,-30.96,-71.99,Tension
10.02,-22.55,-44.68,-12.97,-30.93,-70.81,Tension
9.43,-17.96,-43.59,-14.83,-30.42,-68.55,Tension
6.48,-12.47,-44.85,-15.03,-30.96,-70.08,Tension
4.81,-6.96,-44.92,-15.48,-31.07,-70.99,Tension
3.54,-0.61,-42.75,-18.36,-29.27,-66.61,Tension
3.57,4.33,-40.72,-17.06,-30.15,-69.53,Tension
3.14,5.76,-42.73,-20.04,-28.26,-64.53,Tension
1.95,7.21,-43.18,-16.18,-30.7,-71.83,Tension
0.46,7.26,-43.67,-15.64,-31.19,-73.66,Tension
0.11,9.11,-39.47,-16.58,-30.25,-71.81,Tension
0.36,9.96,-34.29,-17.53,-29.66,-70.21,Tension
-0.55,8.56,-32.78,-17.66,-29.51,-70.23,Tension
1.11,10.41,-24.06,-17.7,-29.51,-70.14,Tension
-0.31,8.2,-24.53,-20.08,-28.0,-65.61,Tension
1.22,8.66,-18.43,-19.69,-28.21,-66.17,Tension
2.83,8.43,-15.01,-16.37,-30.4,-72.59,Tension
2.62,8.22,-14.35,-16.72,-30.03,-71.94,Tension
3.05,9.86,-11.33,-16.76,-29.93,-72.22,Tension
3.05,9.98,-12.06,-16.94,-29.66,-71.68,Tension
3.8,15.43,-5.05,-17.36,-29.27,-70.94,Tension
3.03,18.3,-3.81,-17.46,-29.04,-70.38,Tension
1.1,20.66,-5.06,-17.98,-28.65,-69.53,Tension
-1.73,18.59,-12.94,-17.4,-28.98,-70.62,Tension
-1.65,22.35,-9.06,-17.26,-29.24,-71.17,Tension
-0.25,27.02,-4.12,-18.15,-28.37,-69.21,Tension
-1.88,25.87,-8.63,-16.61,-29.64,-72.25,Tension
0.41,32.14,2.26,-18.01,-28.69,-69.37,Tension
-0.89,31.16,-0.99,-17.69,-28.35,-69.27,Tension
-1.19,33.84,2.15,-16.82,-28.8,-70.56,Tension
-1.24,35.72,4.43,-16.89,-28.78,-70.5,Tension
-3.77,34.02,-2.08,-15.8,-29.58,-72.75,Tension
-3.36,35.52,1.08,-16.35,-29.08,-71.42,Tension
-3.03,37.55,3.48,-15.06,-30.38,-74.41,Tension
-3.29,39.97,6.1,-14.52,-30.71,-75.61,Tension
-5.16,38.56,1.93,-15.47,-29.48,-73.19,Tension
-5.55,40.0,2.92,-15.93,-29.1,-72.37,Tension
-3.42,44.12,9.71,-16.08,-29.31,-72.13,Tension
-4.03,44.45,9.77,-15.38,-29.59,-73.46,Tension
-2.38,46.12,14.52,-14.43,-30.76,-75.67,Tension
-1.89,44.59,13.68,-15.7,-29.54,-72.5,Tension
-2.26,49.1,20.39,-15.42,-29.62,-72.79,Tension
-2.27,46.06,19.17,-15.46,-29.48,-72.52,Tension
-2.62,47.51,20.67,-15.59,-29.67,-72.42,Tension
-2.88,50.64,24.2,-14.0,-31.06,-75.96,Tension
-4.0,51.81,23.2,-15.16,-30.1,-73.59,Tension
-7.28,48.21,14.19,-15.23,-29.99,-73.4,Tension
-7.07,54.96,20.78,-16.39,-28.8,-70.93,Tension
4.38,-23.58,-67.36,-14.99,-29.82,-73.93,Tension
-5.92,49.71,20.94,-17.1,-28.47,-69.78,Tension
-5.89,38.67,12.07,-17.06,-28.06,-69.27,Tension
-4.2,39.28,19.8,-15.18,-29.35,-72.93,Tension
-1.14,36.48,24.06,-14.7,-29.73,-73.79,Tension
-0.0,33.76,22.81,-16.15,-28.53,-70.94,Tension
0.65,34.58,18.06,-14.86,-29.62,-74.0,Tension
0.05,37.64,16.51,-15.39,-29.22,-73.03,Tension
-3.51,36.03,5.07,-14.43,-29.93,-74.86,Tension
0.68,41.13,12.96,-13.32,-30.64,-77.31,Tension
-0.69,39.37,6.71,-14.25,-29.82,-75.54,Tension
-1.81,38.24,3.26,-13.74,-30.19,-76.6,Tension
-1.74,42.51,7.25,-12.76,-31.4,-79.08,Tension
-2.58,40.05,2.45,-13.77,-30.29,-76.59,Tension
-3.06,39.59,1.61,-14.65,-29.87,-75.41,Tension
-2.65,40.03,2.57,-13.57,-31.75,-78.62,Tension
-3.56,39.65,0.91,-14.97,-29.27,-74.49,Tension
-4.4,38.71,-0.48,-15.36,-29.1,-73.54,Tension
-4.82,42.21,4.11,-15.79,-28.82,-72.82,Tension
-6.28,40.06,-0.07,-14.05,-30.48,-76.86,Tension
-7.65,39.42,-2.68,-14.21,-29.96,-75.84,Tension
-5.74,39.67,0.59,-13.29,-30.61,-77.97,Tension
-3.13,44.58,11.41,-14.18,-29.99,-76.78,Tension
-2.93,45.54,13.89,-13.67,-30.34,-77.79,Tension
-3.5,47.9,16.46,-13.27,-30.63,-78.45,Tension
-3.17,47.53,17.5,-14.48,-29.48,-75.81,Tension
-4.06,47.1,16.03,-16.65,-28.02,-71.82,Tension
-4.17,49.65,17.34,-15.59,-28.7,-73.51,Tension
-2.85,52.75,23.17,-15.69,-28.56,-73.16,Tension
-6.32,53.1,21.39,-14.84,-29.77,-75.68,Tension
-6.77,53.41,20.68,-15.09,-29.54,-75.38,Tension
-7.57,50.61,16.02,-14.85,-29.21,-75.46,Tension
-6.02,54.61,23.14,-14.81,-29.28,-75.59,Tension
-6.64,52.74,20.11,-14.71,-29.19,-75.6,Tension
-7.45,-25.91,-70.44,-35.69,-82.05,-156.15,Tension
-25.02,51.75,24.78,-32.91,-84.37,-159.94,Tension
-22.18,41.43,11.87,-33.82,-83.8,-158.82,Tension
-15.82,36.23,20.75,-30.03,-86.92,-163.34,Tension
-15.55,30.43,16.94,-32.14,-85.12,-161.13,Tension
-14.62,26.34,17.26,-31.75,-85.85,-161.85,Tension
-15.21,21.79,13.47,-30.83,-85.83,-162.48,Tension
-15.41,20.61,13.07,-32.33,-84.77,-160.87,Tension
-16.65,20.64,12.9,-34.06,-84.0,-159.1,Tension
-17.23,19.47,9.9,-33.1,-84.62,-160.31,Tension
-18.08,21.31,11.88,-32.11,-84.92,-161.39,Tension
-17.96,21.28,10.72,-33.27,-84.83,-160.5,Tension
-20.07,18.77,2.17,-33.88,-84.72,-160.02,Tension
-19.69,21.27,4.67,-31.75,-85.97,-162.48,Tension
-21.65,23.11,2.48,-30.04,-87.33,-164.3,Tension
-22.64,21.31,-3.42,-27.03,-90.23,-166.91,Tension
-21.21,23.98,4.98,-34.6,-84.73,-159.42,Tension
-22.06,21.42,-3.51,-28.44,-89.18,-166.0,Tension
-21.88,13.55,-17.8,-29.43,-88.46,-165.21,Tension
-22.25,13.3,-14.48,-27.55,-89.94,-166.67,Tension
-23.61,13.9,-10.75,-27.23,-90.03,-166.83,Tension
-24.62,12.71,-11.11,-28.34,-89.29,-166.07,Tension
-25.91,15.11,-7.56,-31.74,-86.59,-162.89,Tension
-26.48,16.7,-4.85,-27.41,-90.03,-166.82,Tension
-28.17,15.72,-10.22,-28.25,-89.33,-166.22,Tension
-30.25,16.59,-11.53,-27.05,-90.0,-166.99,Tension
-31.27,18.19,-10.57,-27.58,-89.64,-166.58,Tension
-32.08,16.42,-12.32,-24.73,-43.05,-83.35,Tension
-34.05,15.39,-12.78,-24.67,-91.75,-168.43,Tension
-35.18,16.01,-10.08,-25.44,-91.3,-168.08,Tension
-36.17,15.98,-8.04,-24.65,-91.78,-168.5,Tension
-37.31,14.21,-10.37,-28.57,-89.19,-166.07,Tension
-37.29,17.06,-3.5,-31.69,-87.02,-163.18,Tension
-38.38,16.16,-5.88,-27.37,-89.73,-166.79,Tension
-38.66,17.29,-4.0,-29.25,-88.89,-165.56,Tension
-37.33,20.19,-2.45,-33.16,-85.72,-161.43,Tension
-34.84,19.21,-6.0,-33.35,-85.5,-161.17,Tension
-31.42,18.33,-7.11,-27.89,-89.18,-166.36,Tension
-28.67,20.77,-3.48,-28.59,-88.5,-165.76,Tension
-25.45,22.57,0.49,-34.7,-84.32,-159.2,Tension
-22.83,22.92,1.97,-31.89,-86.02,-162.68,Tension
-21.01,23.61,3.7,-35.18,-84.23,-158.71,Tension
-16.14,26.5,11.36,-35.59,-83.68,-157.94,Tension
-12.23,27.28,16.45,-35.26,-84.1,-158.53,Tension
-8.96,23.61,17.4,-30.0,-87.13,-164.23,Tension
-10.02,23.41,16.65,-31.03,-86.04,-163.09,Tension
-11.91,23.5,16.48,-32.79,-85.26,-161.45,Tension
-12.81,22.97,18.36,-33.15,-85.23,-161.13,Tension
-15.76,26.96,24.24,-32.34,-85.46,-161.88,Tension
-16.9,24.94,21.89,-33.79,-83.88,-159.77,Tension
-17.49,21.36,15.23,-31.87,-85.96,-162.4,Tension
-17.98,23.31,17.76,-36.74,-82.33,-155.32,Tension
-18.16,18.5,8.97,-33.64,-84.08,-159.95,Tension
-17.32,20.28,13.57,-35.18,-83.74,-158.25,Tension
-18.78,20.74,14.36,-33.4,-84.59,-160.5,Tension
-21.62,20.95,18.93,-33.48,-84.59,-160.43,Tension
-23.47,18.54,12.33,-32.95,-84.89,-161.04,Tension
-22.2,19.6,15.76,-32.53,-84.82,-161.32,Tension
-21.55,19.59,14.05,-33.56,-84.57,-160.38,Tension
-17.79,21.06,19.72,-27.8,-88.4,-165.93,Tension
-16.79,18.9,16.88,-29.33,-87.01,-164.66,Tension
-15.28,18.45,19.23,-29.51,-86.82,-164.49,Tension
-12.99,15.98,20.68,-32.55,-85.08,-161.53,Tension
-12.61,14.5,20.57,-30.02,-87.02,-164.18,Tension
-13.47,13.83,20.55,-32.07,-84.88,-161.81,Tension
-14.08,11.46,16.1,-32.84,-84.83,-161.21,Create Bight
-13.71,10.57,14.71,-32.69,-84.84,-161.39,Create Bight
-13.81,9.94,14.33,-32.17,-85.62,-162.26,Create Bight
-15.48,10.67,12.61,-31.96,-86.3,-162.71,Create Bight
-15.62,8.86,7.75,-32.62,-84.93,-161.58,Create Bight
-16.06,7.52,3.98,-31.83,-85.58,-162.54,Create Bight
-16.85,8.43,2.72,-30.45,-86.32,-163.8,Create Bight
-15.66,8.53,3.51,-30.6,-86.42,-163.74,Create Bight
-14.7,6.78,1.85,-32.84,-84.56,-161.21,Create Bight
-12.1,6.86,6.44,-32.36,-85.27,-161.95,Create Bight
-12.07,4.37,2.59,-32.7,-84.94,-161.51,Create Bight
-10.03,2.17,2.69,-31.71,-85.7,-162.64,Create Bight
-10.95,-0.43,-2.59,-32.85,-84.67,-161.19,Create Bight
-9.59,-3.51,-4.95,-31.65,-85.6,-162.55,Create Bight
-8.71,-5.64,-6.41,-35.39,-83.96,-158.23,Create Bight
-7.06,-7.23,-6.19,-34.93,-83.85,-158.6,Create Bight
-6.85,-8.61,-6.82,-33.78,-84.89,-160.36,Create Bight
-4.27,-6.66,4.29,-33.59,-84.82,-160.5,Create Bight
-3.81,-9.12,2.31,-32.43,-84.78,-161.38,Create Bight
-1.74,-12.92,1.24,-33.55,-84.04,-159.92,Create Bight
-2.04,-14.4,-0.36,-34.34,-83.75,-158.98,Create Bight
-1.61,-15.89,-0.85,-31.35,-85.7,-162.39,Create Bight
-1.61,-17.55,-3.09,-29.1,-87.03,-164.06,Create Bight
-0.77,-20.21,-6.53,-28.13,-87.74,-164.56,Create Bight
-0.92,-22.39,-9.84,-27.99,-88.76,-164.77,Create Bight
-0.62,-24.13,-10.23,-27.05,-88.83,-165.13,Create Bight
0.23,-26.01,-9.52,-27.97,-88.37,-164.2,Create Bight
-0.74,-28.08,-10.7,-26.27,-89.95,-165.54,Create Bight
0.21,-29.32,-7.65,-25.46,-89.27,-165.68,Create Bight
-1.22,-31.12,-9.46,-27.67,-89.28,-164.27,Create Bight
-2.74,-33.84,-11.57,-28.3,-88.69,-163.28,Create Bight
-6.33,-36.21,-16.47,-16.55,-48.43,-82.52,Create Bight
-5.9,-36.06,-8.62,-19.89,-45.23,-75.01,Create Bight
-8.4,-38.31,-14.03,-30.71,-85.29,-160.1,Create Bight
-9.2,-37.39,-9.6,-30.83,-85.54,-160.35,Create Bight
-9.11,-38.87,-9.76,-16.68,-47.5,-85.44,Create Bight
-8.38,-38.53,-6.85,-19.64,-44.36,-78.93,Create Bight
-9.78,-38.85,-12.45,-29.11,-87.18,-162.73,Create Bight
-9.4,-38.47,-11.69,-32.6,-85.36,-159.32,Create Bight
-8.14,-37.81,-7.95,-15.13,-50.01,-91.53,Create Bight
-8.67,-36.01,-6.46,-33.83,-83.65,-156.86,Create Bight
-8.77,-35.89,-10.78,-34.76,-83.35,-155.61,Create Bight
-6.24,-34.94,-7.02,-34.89,-82.57,-154.73,Create Bight
-6.15,-34.98,-11.1,-31.85,-84.68,-158.9,Create Bight
-4.43,-33.57,-6.59,-16.56,-42.64,-81.82,Create Bight
-3.12,-33.76,-6.68,-30.68,-84.81,-159.48,Create Bight
-4.01,-32.05,-9.38,-18.9,-36.83,-74.82,Create Bight
-0.8,-31.23,-7.23,-21.25,-32.77,-69.97,Create Bight
-1.21,-28.52,-9.1,-19.33,-30.92,-71.01,Create Bight
0.78,-27.23,-9.47,-15.65,-31.14,-76.13,Create Bight
2.58,-27.29,-9.24,-15.72,-30.23,-76.85,Create Bight
2.3,-27.69,-10.58,-15.51,-30.68,-78.59,Create Bight
2.29,-29.19,-13.94,-16.91,-28.14,-73.98,Create Bight
2.08,-28.9,-13.01,-15.59,-28.32,-76.12,Create Bight
2.47,-29.68,-13.32,-16.87,-25.43,-72.07,Create Bight
2.1,-30.26,-14.2,-17.53,-22.58,-68.54,Create Bight
1.78,-29.87,-13.11,-14.53,-21.9,-71.73,Create Bight
2.01,-29.93,-13.77,-15.64,-20.28,-69.86,Create Bight
2.48,-29.46,-13.71,-15.5,-19.23,-69.39,Create Bight
3.4,-28.8,-12.11,-15.48,-18.39,-67.83,Create Bight
2.81,-29.47,-15.23,-15.18,-18.39,-67.94,Create Bight
2.88,-30.26,-16.45,-14.81,-18.5,-68.44,Create Bight
2.94,-32.02,-18.98,-15.45,-18.31,-67.42,Create Bight
4.11,-32.74,-15.78,-17.5,-17.28,-63.32,Create Bight
2.05,-34.86,-18.88,-17.39,-18.15,-63.14,Create Bight
-0.88,-37.2,-23.47,-19.14,-18.13,-59.72,Create Bight
-0.26,-38.74,-20.49,-19.6,-19.47,-59.14,Create Bight
-1.34,-38.95,-18.91,-18.04,-22.93,-62.86,Create Bight
-0.82,-40.28,-17.71,-16.09,-26.31,-68.85,Create Bight
-0.8,-40.52,-16.61,-16.69,-27.0,-70.38,Create Bight
-2.96,-40.85,-18.81,-16.69,-27.32,-72.58,Create Bight
-1.69,-40.38,-12.41,-20.46,-25.15,-67.05,Create Bight
-3.47,-39.85,-14.18,-24.46,-23.47,-58.76,Create Bight
-3.48,-38.71,-13.51,-17.98,-28.5,-71.99,Create Bight
-2.54,-37.64,-10.38,-19.4,-28.13,-71.44,Create Bight
-3.44,-34.8,-8.82,-18.63,-29.64,-74.88,Create Bight
-3.32,-32.64,-8.24,-19.11,-30.03,-75.05,Create Bight
-3.49,-31.21,-9.44,-18.09,-31.17,-77.18,Create Bight
-3.43,-28.02,-4.47,-22.48,-28.25,-69.88,Create Bight
-6.16,-26.67,-9.42,-27.39,-26.81,-62.25,Create Bight
-2.29,-25.29,-1.1,-25.41,-27.5,-65.35,Create Bight
-2.49,-23.7,1.2,-26.31,-27.26,-64.14,Create Bight
-2.77,-24.55,-1.82,-21.72,-29.51,-71.78,Create Bight
-2.54,-23.81,-0.64,-21.45,-29.92,-72.67,Create Bight
-2.51,-23.78,-0.81,-21.63,-29.95,-72.76,Create Bight
-3.15,-23.41,-0.98,-21.54,-29.94,-72.89,Create Bight
-2.08,-23.98,0.71,-21.89,-29.9,-72.54,Create Bight
-2.26,-23.25,3.31,-24.97,-28.62,-67.45,Create Bight
-0.97,-23.03,7.71,-29.77,-27.7,-60.8,Create Bight
-1.74,-24.04,5.34,-27.15,-28.44,-63.87,Create Bight
-2.46,-23.67,5.36,-23.24,-29.88,-69.61,Create Bight
-2.6,-23.11,7.19,-23.27,-29.87,-69.54,Create Bight
-2.06,-20.74,13.55,-21.57,-30.96,-72.75,Create Bight
-2.51,-20.1,14.1,-18.48,-33.58,-78.97,Create Bight
-1.83,-18.86,18.29,-20.67,-32.05,-75.31,Create Bight
-5.03,-17.52,11.68,-20.69,-32.26,-75.68,Create Bight
-4.03,-16.45,14.07,-22.99,-31.07,-71.64,Create Bight
-4.82,-13.4,16.27,-23.4,-31.18,-71.23,Create Bight
-4.78,-9.05,21.89,-22.96,-31.6,-72.29,Create Bight
-5.76,-9.91,15.69,-24.29,-31.26,-70.32,Create Bight
-5.97,-7.23,20.29,-23.63,-31.84,-71.65,Create Bight
-6.26,-6.17,20.83,-24.19,-31.52,-70.87,Create Bight
-6.46,-5.77,20.7,-25.17,-31.06,-69.25,Create Bight
-6.95,-5.68,19.3,-26.94,-30.81,-66.69,Create Bight
-6.94,-5.93,19.81,-27.56,-30.59,-65.45,Create Bight
-7.23,-5.85,21.5,-28.02,-30.8,-64.38,Create Bight
-7.81,-6.4,21.43,-27.22,-30.83,-65.21,Create Bight
-8.27,-6.44,23.65,-24.74,-31.61,-68.23,Create Bight
-9.1,-7.32,23.38,-23.98,-32.17,-69.79,Double throw
-2.98,-3.74,21.09,-21.09,-36.14,-72.42,Double throw
1.19,4.16,21.42,-22.56,-35.11,-64.92,Double throw
3.6,5.39,21.34,-22.81,-34.57,-61.72,Double throw
3.86,2.56,14.88,-22.39,-33.94,-59.37,Double throw
2.11,1.62,9.8,-19.4,-33.28,-59.89,Double throw
2.57,2.0,8.43,-19.38,-31.18,-57.49,Double throw
2.63,1.5,6.02,-19.1,-29.64,-55.2,Double throw
3.12,2.27,7.71,-16.15,-27.98,-53.45,Double throw
2.42,1.55,5.94,-16.8,-25.84,-46.81,Double throw
0.76,-2.39,-1.69,-13.57,-25.51,-48.63,Double throw
-0.17,-5.13,-4.93,-12.54,-24.42,-46.63,Double throw
-1.0,-7.57,-7.83,-11.23,-23.65,-47.3,Double throw
-1.36,-9.91,-9.13,-9.05,-24.9,-53.53,Double throw
-2.75,-12.03,-12.01,-8.85,-23.73,-54.42,Double throw
-2.17,-10.97,-8.29,-6.67,-24.43,-59.29,Double throw
-2.59,-11.08,-9.53,-8.95,-21.08,-52.32,Double throw
-3.77,-11.13,-11.7,-9.52,-20.83,-47.75,Double throw
-4.68,-11.72,-15.87,-8.05,-21.98,-50.7,Double throw
-5.09,-11.05,-19.04,-5.75,-25.01,-58.35,Double throw
-4.86,-10.77,-21.9,-12.53,-19.76,-42.09,Double throw
-3.28,-9.03,-20.71,-11.68,-22.55,-40.34,Double throw
-3.86,-11.35,-28.45,-12.75,-23.65,-34.0,Double throw
-3.19,-11.74,-29.92,-8.11,-26.8,-35.72,Double throw
-4.17,-11.89,-33.35,-4.94,-28.18,-37.0,Double throw
-3.58,-10.74,-32.82,-5.37,-27.57,-35.3,Double throw
-2.44,-10.88,-32.2,-5.65,-26.24,-32.55,Double throw
-3.18,-11.2,-34.73,-4.82,-26.36,-33.13,Double throw
-3.19,-10.86,-35.47,-4.27,-25.88,-33.26,Double throw
-2.72,-10.66,-36.23,-4.51,-25.02,-31.15,Double throw
-1.05,-10.38,-35.14,-3.54,-25.8,-33.47,Double throw
-1.46,-10.99,-37.43,-3.04,-26.14,-33.93,Double throw
-1.13,-10.74,-36.67,-3.58,-25.95,-32.61,Double throw
-1.11,-10.72,-35.96,-2.8,-26.43,-34.83,Double throw
-2.45,-10.97,-37.68,-1.11,-28.33,-39.51,Double throw
-3.5,-12.29,-38.89,-2.16,-27.41,-35.35,Double throw
-3.56,-12.63,-37.24,-2.25,-27.58,-33.87,Double throw
-4.14,-13.92,-37.53,-1.94,-27.64,-33.45,Double throw
-6.46,-14.58,-39.15,-1.14,-28.11,-35.67,Double throw
-6.35,-14.8,-35.91,-1.28,-28.08,-34.93,Double throw
-6.96,-17.27,-36.63,-1.56,-27.61,-32.86,Double throw
-7.09,-18.45,-35.71,-2.03,-27.03,-30.72,Double throw
-8.68,-21.67,-40.91,-0.86,-27.57,-33.23,Double throw
