ylw_x,ylw_y,ylw_z,blu_x,blu_y,blu_z,labels
10.03,32.93,4.01,8.92,8.03,-23.56,Proximal bite
8.93,33.88,3.44,10.55,8.03,-24.58,Proximal bite
11.95,35.78,10.99,11.17,7.27,-26.47,Proximal bite
13.34,36.91,12.77,5.98,7.65,-17.54,Proximal bite
11.94,35.6,9.73,11.65,7.82,-26.27,Proximal bite
13.2,34.68,10.15,10.3,7.56,-25.93,Proximal bite
14.25,35.18,12.51,10.47,7.7,-26.34,Proximal bite
12.98,34.65,10.3,11.56,8.02,-27.75,Proximal bite
13.66,35.74,12.04,8.48,8.69,-20.69,Proximal bite
14.96,36.05,13.79,9.96,8.36,-24.03,Proximal bite
12.86,35.38,10.74,10.05,8.21,-24.13,Proximal bite
12.43,33.63,8.16,12.57,8.17,-27.06,Proximal bite
14.51,35.15,12.0,14.4,7.21,-31.51,Proximal bite
14.21,34.98,11.69,11.28,7.54,-26.3,Proximal bite
12.9,34.37,9.1,9.78,6.73,-25.02,Proximal bite
12.75,36.01,10.89,11.59,6.66,-28.77,Proximal bite
12.36,35.93,10.17,9.83,6.34,-26.87,Proximal bite
10.56,32.91,4.38,12.22,7.56,-29.42,Proximal bite
13.48,37.46,13.49,12.81,6.35,-31.48,Proximal bite
11.59,34.8,8.51,11.87,6.36,-30.14,Proximal bite
11.66,35.42,9.68,12.1,6.38,-31.22,Proximal bite
13.66,38.76,17.67,10.35,6.06,-29.38,Proximal bite
10.15,36.07,10.97,7.45,7.69,-25.07,Proximal bite
10.69,37.97,13.96,8.97,6.55,-29.63,Proximal bite
21.91,-38.21,-96.21,8.64,9.06,-26.88,Proximal bite
8.98,35.27,8.33,10.14,8.87,-29.17,Proximal bite
10.85,37.65,13.44,9.82,8.68,-28.9,Proximal bite
8.95,34.75,8.05,11.98,7.22,-34.35,Proximal bite
8.55,34.59,7.95,10.16,9.07,-28.79,Proximal bite
8.97,35.6,9.07,9.01,7.03,-30.23,Proximal bite
5.83,33.64,3.4,6.17,7.56,-25.9,Proximal bite
5.31,35.39,4.81,7.64,6.14,-30.83,Proximal bite
6.33,35.98,7.23,6.8,7.74,-28.13,Proximal bite
9.28,38.51,13.01,6.5,9.07,-25.35,Proximal bite
6.17,36.03,3.21,11.92,6.85,-35.96,Proximal bite
8.44,34.7,3.38,4.07,11.02,-16.5,Proximal bite
11.28,34.59,8.7,6.85,9.09,-23.82,Proximal bite
11.47,37.43,11.66,9.28,8.36,-28.13,Proximal bite
12.32,37.25,12.38,9.54,10.05,-26.39,Proximal bite
11.69,34.72,9.33,7.32,10.3,-21.93,Proximal bite
11.94,36.37,12.22,8.21,9.48,-24.12,Proximal bite
12.81,39.54,17.54,10.02,6.14,-31.35,Proximal bite
12.31,39.89,17.38,9.1,7.25,-30.26,Proximal bite
11.68,40.04,16.68,8.71,6.75,-30.21,Proximal bite
11.0,38.42,14.11,10.06,6.61,-32.53,Proximal bite
10.26,39.78,13.53,10.69,5.81,-35.19,Proximal bite
11.57,41.63,17.56,14.02,1.95,-45.67,Proximal bite
7.6,37.93,9.93,8.89,7.41,-34.59,Proximal bite
6.11,42.3,12.87,6.0,8.06,-34.44,Proximal bite
1.89,41.99,4.24,4.74,11.61,-27.54,Proximal bite
6.97,39.8,10.81,5.2,12.82,-25.23,Proximal bite
5.27,39.41,8.64,9.05,7.08,-37.2,Proximal bite
4.76,39.39,9.17,6.37,9.28,-32.54,Proximal bite
5.04,39.89,10.18,8.2,8.64,-35.74,Proximal bite
5.74,41.6,13.23,4.08,9.82,-27.68,Proximal bite
-1.9,38.18,-2.79,5.53,8.69,-32.84,Proximal bite
2.68,46.15,9.87,0.88,9.27,-25.61,Proximal bite
1.29,44.52,5.38,2.65,7.96,-32.25,Proximal bite
3.29,51.75,13.31,0.25,9.2,-31.87,Proximal bite
0.75,46.83,1.51,-1.77,7.97,-30.68,Proximal bite
3.17,49.09,3.26,3.78,6.15,-40.01,Proximal bite
2.75,44.12,-6.91,6.34,1.82,-44.43,Proximal bite
-1.53,38.59,-19.28,3.52,3.99,-32.2,Proximal bite
3.69,46.84,-6.29,0.02,2.86,-25.55,Proximal bite
-4.54,36.08,-28.06,4.15,2.34,-32.55,Proximal bite
-2.26,44.5,-20.55,0.08,1.63,-29.69,Proximal bite
-1.6,43.66,-24.65,-0.43,1.22,-30.3,Proximal bite
2.71,48.97,-17.87,2.17,0.72,-35.36,Proximal bite
5.82,49.23,-18.72,2.03,0.3,-34.91,Proximal bite
9.62,49.86,-18.31,1.85,1.55,-34.13,Proximal bite
13.16,50.33,-16.36,-1.03,2.44,-27.06,Proximal bite
13.41,48.85,-17.36,2.25,4.41,-29.26,Proximal bite
13.81,50.12,-12.95,2.42,2.56,-28.95,Proximal bite
13.77,56.13,-6.65,3.53,1.55,-30.53,Proximal bite
10.68,55.08,-9.3,0.07,3.2,-22.25,Proximal bite
8.32,53.96,-10.22,-1.1,2.56,-21.24,Proximal bite
7.3,53.99,-11.25,0.47,3.8,-21.99,Proximal bite
6.27,52.03,-15.52,0.73,4.11,-21.36,Proximal bite
5.88,57.22,-12.2,0.92,3.56,-22.36,Proximal bite
6.85,60.98,-7.59,0.99,3.2,-22.58,Proximal bite
5.22,60.1,-10.06,1.75,4.17,-22.29,Proximal bite
5.44,66.62,-3.58,-1.75,3.31,-17.17,Proximal bite
0.72,59.89,-15.27,1.65,3.35,-22.87,Proximal bite
4.29,63.81,-7.62,1.88,3.82,-22.1,Proximal bite
4.94,72.08,2.15,2.58,2.71,-23.6,Proximal bite
4.16,73.52,7.41,3.81,2.66,-25.78,Proximal bite
2.04,73.9,10.21,6.65,1.97,-30.1,Proximal bite
0.73,72.5,10.64,1.72,2.7,-20.98,Proximal bite
0.69,72.6,10.89,3.84,2.17,-24.86,Proximal bite
-1.06,70.15,6.62,2.61,3.05,-21.51,Proximal bite
-0.34,71.92,8.93,3.19,3.3,-21.9,Proximal bite
-2.24,70.25,3.78,5.23,2.44,-26.13,Proximal bite
6.97,3.02,-67.98,6.34,1.24,-24.66,Proximal bite
5.34,3.72,-63.51,5.83,1.9,-23.06,Proximal bite
4.67,4.31,-60.9,10.37,-0.18,-32.37,Proximal bite
8.27,3.24,-71.0,8.04,0.45,-26.29,Proximal bite
9.46,-0.57,-75.05,7.8,0.33,-25.59,Proximal bite
13.04,-7.54,-88.95,6.92,0.51,-24.16,Proximal bite
9.21,-28.73,-91.16,13.77,-0.81,-27.78,Proximal bite
-13.81,73.68,8.94,16.57,-3.07,-28.72,Proximal bite
11.56,-5.7,-79.26,14.64,-3.24,-25.22,Proximal bite
7.41,-1.27,-64.56,15.19,-3.0,-25.69,Proximal bite
9.16,-1.44,-67.42,15.68,-3.32,-26.65,Proximal bite
8.34,-3.99,-64.1,13.12,-3.72,-23.45,Proximal bite
-6.86,70.32,10.96,13.87,-3.81,-25.1,Proximal bite
-4.15,74.92,19.34,11.82,-4.17,-21.73,Proximal bite
5.46,0.58,-54.9,14.49,-5.03,-27.7,Proximal bite
-10.18,73.23,11.19,15.14,-5.45,-26.99,Proximal bite
-9.95,66.93,22.37,15.64,-6.3,-20.7,Proximal bite
-9.48,67.11,23.31,16.36,-7.13,-24.15,Proximal bite
-9.42,66.18,21.7,16.99,-5.73,-24.36,Proximal bite
-9.25,67.43,23.48,18.01,-5.79,-25.59,Proximal bite
-9.89,68.57,24.87,17.87,-5.35,-24.98,Proximal bite
-15.37,70.73,22.6,17.33,-5.18,-24.07,Proximal bite
-21.07,70.61,18.89,16.34,-5.58,-22.86,Proximal bite
-19.44,72.35,22.38,17.75,-5.73,-26.07,Proximal bite
-20.31,67.17,13.97,18.37,-5.84,-27.32,Proximal bite
-20.46,68.95,15.11,16.87,-5.94,-24.55,Proximal bite
-20.52,70.65,17.46,17.39,-5.7,-25.08,Proximal bite
-20.13,73.35,21.17,17.31,-6.22,-25.89,Proximal bite
5.57,-13.69,-87.22,17.65,-5.77,-25.78,Proximal bite
8.09,-15.36,-86.97,18.04,-6.22,-27.31,Proximal bite
-2.07,-40.59,-96.87,17.85,-6.01,-26.89,Proximal bite
-18.95,74.48,21.28,19.15,-6.51,-29.8,Proximal bite
-17.17,73.84,23.74,18.35,-5.67,-26.6,Proximal bite
1.62,-36.93,-99.18,17.59,-6.24,-25.84,Proximal bite
4.15,-33.02,-98.94,17.11,-6.34,-24.77,Proximal bite
-6.29,65.53,-2.29,17.52,-5.41,-24.57,Proximal bite
-7.64,73.02,1.51,18.95,-5.99,-27.6,Proximal bite
-11.44,73.6,-1.12,18.75,-5.78,-26.84,Proximal bite
-8.76,73.4,2.09,18.19,-5.57,-25.46,Proximal bite
-9.59,72.16,-3.75,16.85,-6.07,-24.1,Proximal bite
-13.36,64.85,-16.92,14.67,-5.84,-20.06,Proximal bite
-14.65,69.48,-18.25,18.26,-5.54,-28.43,Proximal bite
-16.11,67.27,-23.02,17.61,-4.44,-25.65,Proximal bite
-14.24,71.24,-17.98,19.66,-5.3,-32.9,Proximal bite
4.16,1.07,-82.88,19.08,-4.6,-30.97,Proximal bite
-16.47,70.01,-24.45,18.6,-4.59,-30.41,Proximal bite
-15.85,71.63,-27.11,16.73,-3.82,-23.78,Proximal bite
-13.38,74.46,-22.11,17.49,-4.9,-26.73,Proximal bite
-13.44,72.94,-24.31,18.86,-9.1,-36.04,Proximal bite
5.63,-31.21,-114.4,14.68,-9.06,-18.4,Proximal bite
-10.93,40.23,-50.63,15.32,-9.32,-20.09,Proximal bite
-2.1,-21.07,-100.74,18.03,-8.57,-25.05,Proximal bite
2.44,63.76,-8.92,17.17,-8.7,-24.04,Proximal bite
7.63,70.65,3.71,16.72,-8.11,-22.49,Proximal bite
6.11,63.05,-3.83,19.86,-9.85,-32.45,Proximal bite
5.78,62.94,-3.23,20.08,-9.89,-33.51,Proximal bite
4.87,61.02,-6.26,19.33,-9.53,-31.17,Proximal bite
7.0,61.74,-3.76,18.93,-9.01,-29.82,Proximal bite
9.27,67.11,1.61,17.66,-8.71,-26.46,Proximal bite
8.28,61.29,-5.68,18.83,-8.75,-28.98,Proximal bite
7.59,57.61,-10.02,18.59,-9.32,-29.36,Proximal bite
9.45,61.54,-4.57,18.99,-9.28,-30.17,Proximal bite
10.87,63.78,-0.01,16.67,-9.52,-25.69,Proximal bite
8.31,55.61,-8.63,16.88,-11.72,-30.82,Proximal bite
9.18,58.18,-4.05,16.27,-10.44,-27.37,Proximal bite
5.42,50.46,-13.82,17.99,-11.44,-32.95,Proximal bite
8.49,57.99,-2.36,9.45,-9.13,-16.58,Proximal bite
7.83,55.88,-4.16,8.9,-7.07,-16.3,Proximal bite
8.0,53.2,-6.54,16.81,-5.81,-37.99,Proximal bite
9.18,54.67,-4.14,9.8,0.15,-28.87,Proximal bite
9.44,52.67,-6.24,14.28,-2.38,-44.94,Proximal bite
9.12,53.18,-6.81,14.08,-2.0,-46.82,Proximal bite
8.22,53.19,-9.02,14.2,-1.82,-47.69,Proximal bite
9.96,55.01,-5.24,12.91,0.7,-43.42,Proximal bite
10.15,54.89,-4.48,10.64,4.39,-37.95,Proximal bite
12.25,51.17,-5.2,4.78,5.82,-28.7,Proximal bite
14.16,51.62,-2.38,3.28,6.7,-24.81,Proximal bite
16.98,54.7,2.88,5.06,6.78,-28.2,Proximal bite
15.88,49.04,-5.54,9.22,10.11,-31.73,Proximal bite
14.91,46.29,-9.66,5.57,13.37,-21.43,Proximal bite
14.24,44.42,-11.81,4.0,13.82,-18.28,Proximal bite
17.63,45.97,-6.29,3.37,16.06,-14.57,Proximal bite
15.29,39.97,-13.08,2.78,16.52,-11.77,Proximal bite
15.98,39.03,-12.43,4.55,18.46,-10.96,Proximal bite
15.52,37.93,-13.66,4.73,19.63,-9.45,Proximal bite
14.21,36.24,-16.92,5.24,21.22,-7.66,Proximal bite
13.41,34.51,-19.28,6.2,20.25,-10.22,Proximal bite
15.8,36.25,-14.83,10.01,19.07,-16.85,Proximal bite
16.06,35.88,-14.71,8.58,17.87,-15.31,Proximal bite
17.16,37.09,-12.59,18.58,11.32,-21.14,Proximal bite
17.29,38.82,-11.69,21.87,9.15,-23.49,Proximal bite
15.69,36.68,-14.6,26.44,2.48,-36.3,Proximal bite
16.73,37.28,-13.41,24.64,6.01,-22.83,Proximal bite
16.84,39.02,-11.89,27.14,4.54,-30.6,Proximal bite
16.94,40.88,-9.39,21.46,2.67,-24.16,Proximal bite
15.6,38.29,-13.38,19.84,3.25,-22.51,Proximal bite
15.59,38.85,-13.03,20.13,3.91,-21.64,Proximal bite
16.36,39.1,-12.5,21.3,2.86,-25.72,Proximal bite
15.52,38.35,-13.16,22.55,5.02,-23.63,Proximal bite
13.8,36.01,-16.91,22.84,3.92,-26.89,Proximal bite
13.83,38.36,-13.84,21.96,5.0,-23.03,Proximal bite
13.35,37.09,-15.2,21.6,7.19,-19.63,Proximal bite
14.29,37.35,-13.8,19.12,7.3,-16.28,Proximal bite
14.49,37.99,-13.18,20.14,13.04,-17.8,Proximal bite
13.46,36.57,-15.74,19.46,13.18,-22.26,Proximal bite
11.78,33.58,-20.38,19.43,14.49,-27.21,Proximal bite
11.99,33.75,-19.95,18.55,17.93,-27.5,Proximal bite
9.45,31.2,-25.11,14.73,24.0,-18.33,Proximal bite
9.86,32.11,-23.69,9.19,22.88,-21.59,Proximal bite
12.07,35.31,-17.92,10.89,17.78,-32.86,Proximal bite
13.2,37.13,-14.58,7.33,21.32,-28.32,Proximal bite
13.37,36.74,-14.82,7.97,26.24,-22.86,Proximal bite
13.36,37.17,-14.82,10.87,22.35,-26.16,Proximal bite
12.05,35.4,-18.25,19.86,21.88,-36.28,Proximal bite
12.37,37.4,-16.29,13.65,23.14,-26.95,Proximal bite
12.32,37.15,-16.59,10.06,23.63,-21.93,Proximal bite
12.86,37.97,-15.14,13.31,24.97,-24.75,Proximal bite
11.8,36.3,-18.13,13.79,23.57,-24.97,Proximal bite
11.29,36.43,-17.97,12.94,22.84,-22.71,Proximal bite
11.92,35.45,-17.71,15.4,24.29,-22.39,Proximal bite
11.64,36.08,-17.21,17.01,22.22,-27.07,Proximal bite
10.04,35.21,-19.4,13.14,19.74,-25.78,Proximal bite
10.88,35.12,-18.57,13.34,19.39,-26.6,Proximal bite
11.44,35.52,-17.76,13.05,18.98,-26.5,Proximal bite
10.71,35.13,-18.92,14.89,13.76,-35.82,Proximal bite
9.68,34.32,-20.89,14.12,13.76,-35.22,Proximal bite
8.73,34.65,-21.19,18.66,9.6,-47.98,Proximal bite
8.35,34.72,-22.22,16.01,3.67,-52.22,Proximal bite
8.39,34.38,-23.0,13.71,6.46,-46.98,Proximal bite
8.29,34.92,-22.87,12.54,4.81,-47.8,Proximal bite
10.87,37.53,-18.37,10.13,5.96,-43.88,Proximal bite
6.57,34.92,-25.63,11.57,6.07,-45.71,Proximal bite
11.0,40.79,-16.04,11.95,5.04,-50.47,Proximal bite
12.04,40.9,-15.08,13.05,3.27,-54.45,Proximal bite
13.92,42.15,-12.1,11.42,4.82,-50.53,Proximal bite
12.29,41.16,-15.45,11.19,5.45,-49.53,Proximal bite
12.71,40.79,-15.62,11.8,6.27,-50.06,Proximal bite
13.43,41.33,-14.31,8.1,8.51,-41.34,Proximal bite
12.53,38.24,-18.05,8.69,9.74,-41.09,Proximal bite
13.95,39.85,-14.87,13.51,3.79,-55.52,Proximal bite
12.5,39.47,-17.37,9.64,7.85,-46.39,Proximal bite
14.0,40.54,-14.87,9.62,8.16,-45.8,Proximal bite
14.23,42.15,-13.81,9.38,10.26,-41.37,Proximal bite
15.84,41.68,-12.47,9.44,9.6,-42.02,Proximal bite
13.54,40.64,-15.88,9.61,12.21,-39.08,Proximal bite
15.93,41.22,-12.43,10.85,11.85,-40.46,Proximal bite
16.09,41.35,-11.43,9.46,11.89,-38.19,Proximal bite
14.09,39.45,-15.18,11.83,8.93,-45.98,Proximal bite
15.75,42.21,-10.52,11.51,9.03,-40.52,Proximal bite
15.53,41.99,-10.86,10.98,9.89,-38.52,Proximal bite
13.96,40.59,-13.72,14.47,10.04,-44.16,Proximal bite
17.23,44.78,-5.97,16.25,9.76,-45.42,Proximal bite
14.56,37.85,-15.08,15.96,8.83,-44.3,Proximal bite
16.0,41.03,-9.65,17.56,11.81,-41.5,Proximal bite
13.99,39.87,-13.35,17.77,12.47,-40.52,Proximal bite
13.47,38.69,-14.26,15.14,15.22,-32.16,Proximal bite
13.84,39.41,-13.25,16.74,10.45,-40.17,Proximal bite
13.96,40.45,-12.42,16.44,10.95,-38.64,Proximal bite
12.96,38.72,-15.06,15.25,11.47,-36.63,Proximal bite
12.67,39.73,-14.28,13.6,11.04,-36.69,Proximal bite
14.45,40.42,-11.58,18.24,11.41,-43.04,Proximal bite
14.84,40.62,-10.23,16.46,11.19,-40.93,Proximal bite
11.1,37.77,-16.67,15.69,12.54,-38.77,Proximal bite
12.13,38.54,-14.81,14.81,12.03,-37.88,Proximal bite
11.97,39.13,-14.62,16.35,11.95,-40.38,Proximal bite
8.04,36.2,-22.45,11.55,14.59,-29.87,Proximal bite
9.12,38.23,-21.96,14.55,12.22,-38.4,Proximal bite
12.03,38.44,-20.29,13.93,13.45,-36.18,Proximal bite
11.59,39.38,-16.27,18.88,-6.83,-71.4,Proximal bite
10.07,39.76,-15.71,13.29,12.9,-37.19,Proximal bite
12.48,42.44,-7.82,13.13,12.46,-35.43,Proximal bite
15.03,40.44,-5.1,15.15,7.5,-37.74,Proximal bite
15.8,37.9,-5.01,15.75,12.4,-29.11,Proximal bite
14.31,39.52,-4.75,11.87,9.09,-31.85,Proximal bite
11.03,41.61,-10.1,8.45,9.87,-29.62,Proximal bite
9.44,37.2,-17.8,17.16,1.19,-53.27,Proximal bite
12.02,36.12,-14.89,11.95,8.04,-40.99,Proximal bite
11.25,35.63,-15.6,10.07,9.79,-38.38,Proximal bite
14.04,37.83,-10.05,5.34,12.51,-28.64,Proximal bite
14.09,37.06,-10.52,8.67,12.05,-34.66,Proximal bite
15.08,40.05,-7.74,9.34,12.27,-35.34,Proximal bite
18.08,41.96,-3.79,6.44,13.93,-28.13,Proximal bite
22.19,43.2,-0.14,7.95,9.79,-30.16,Proximal bite
19.92,38.4,-8.31,9.07,7.97,-25.85,Proximal bite
12.63,29.04,-25.59,8.27,10.01,-18.54,Proximal bite
16.9,32.0,-17.39,9.07,8.45,-23.43,Proximal bite
13.43,28.54,-22.79,5.3,8.11,-22.16,Proximal bite
14.35,27.26,-21.0,5.37,8.23,-24.78,Proximal bite
14.33,24.38,-22.25,4.54,9.74,-24.13,Proximal bite
15.4,21.89,-21.38,2.15,8.86,-23.59,Proximal bite
16.24,18.13,-21.52,5.44,10.84,-25.48,Proximal bite
15.23,14.45,-24.2,8.97,10.28,-31.14,Proximal bite
14.76,10.43,-27.15,11.21,8.57,-35.1,Proximal bite
17.47,9.28,-23.76,12.58,6.02,-40.13,Proximal bite
14.93,7.03,-27.33,3.05,10.35,-23.93,Proximal bite
16.51,8.06,-23.52,-1.42,10.11,-20.88,Proximal bite
15.88,8.58,-22.86,3.13,8.62,-31.84,Proximal bite
15.15,9.71,-21.62,4.44,9.16,-34.78,Proximal bite
11.24,9.15,-25.84,2.45,9.76,-33.92,Proximal bite
11.29,10.95,-21.52,2.09,10.75,-31.32,Proximal bite
7.05,7.29,-29.46,-1.65,11.05,-28.01,Proximal bite
9.5,12.02,-19.76,-0.07,11.18,-29.95,Proximal bite
7.75,11.76,-21.13,-3.05,13.52,-23.45,Proximal bite
6.11,14.1,-19.07,-3.06,13.68,-23.22,Proximal bite
6.55,18.3,-12.8,-3.93,13.72,-21.74,Proximal bite
2.73,17.14,-19.29,-4.41,13.75,-21.04,Proximal bite
2.81,18.51,-17.63,-4.49,14.07,-20.88,Proximal bite
-0.66,15.89,-25.51,-2.4,14.22,-23.67,Proximal bite
0.43,18.33,-22.62,-2.45,14.43,-23.23,Proximal bite
-0.36,19.13,-23.28,-3.6,14.44,-21.42,Proximal bite
-2.89,17.96,-27.81,-5.26,14.64,-18.68,Proximal bite
-0.44,21.1,-20.76,-4.1,15.16,-20.13,Proximal bite
-1.31,20.16,-23.03,-1.31,14.24,-24.6,Proximal bite
-4.12,18.45,-28.52,-0.45,14.75,-25.69,Proximal bite
-3.38,19.1,-26.61,1.33,13.25,-28.81,Proximal bite
-2.79,19.35,-25.33,1.17,13.89,-28.59,Proximal bite
-3.74,18.37,-26.72,-1.78,14.55,-23.29,Proximal bite
-3.6,19.91,-23.08,0.17,13.75,-27.38,Proximal bite
-3.57,19.86,-21.87,-4.59,14.09,-19.62,Proximal bite
-3.1,21.63,-18.46,-2.41,13.97,-22.54,Proximal bite
-4.34,21.39,-20.03,-4.84,14.37,-18.55,Proximal bite
-4.53,20.94,-20.1,-2.89,14.82,-20.9,Proximal bite
-7.0,19.9,-24.24,-1.29,13.72,-24.8,Proximal bite
-5.12,21.65,-19.84,0.15,12.74,-26.66,Proximal bite
-6.71,20.04,-24.31,0.99,12.51,-28.12,Proximal bite
-8.14,20.06,-26.26,-2.31,14.42,-22.21,Proximal bite
-7.45,21.71,-23.73,-2.3,14.74,-21.89,Proximal bite
-8.27,20.3,-26.43,-1.13,13.81,-24.31,Proximal bite
-9.1,20.19,-27.98,-2.96,14.51,-20.88,Proximal bite
-8.57,21.69,-25.66,-3.43,13.87,-20.7,Proximal bite
-8.93,21.23,-27.49,-3.71,14.41,-19.72,Proximal bite
-7.48,25.04,-21.44,-4.03,14.51,-19.14,Proximal bite
-9.44,23.5,-26.2,-3.43,14.34,-20.3,Proximal bite
-9.03,22.85,-27.15,-2.74,14.38,-21.37,Proximal bite
-5.98,28.21,-17.35,-3.86,13.89,-20.14,Proximal bite
-5.14,31.26,-14.61,-4.22,14.05,-19.41,Proximal bite
-5.39,30.2,-17.29,-4.22,14.05,-19.41,Proximal bite
-7.17,27.49,-23.05,-3.43,14.61,-20.15,Proximal bite
-7.2,26.59,-24.34,-2.88,14.87,-20.79,Proximal bite
-8.14,21.89,-30.9,-2.54,14.95,-21.39,Proximal bite
-4.66,27.65,-19.55,-0.79,14.06,-24.82,Proximal bite
-7.8,22.29,-29.2,-4.59,14.72,-18.02,Proximal bite
-5.05,23.63,-23.36,-4.18,14.39,-19.11,Proximal bite
-4.09,24.03,-21.63,-1.48,13.57,-23.6,Proximal bite
-1.91,27.18,-15.55,-0.88,12.95,-24.99,Proximal bite
-4.7,25.9,-20.6,-1.24,13.53,-23.91,Proximal bite
-3.18,23.65,-22.38,-1.39,13.76,-23.29,Proximal bite
-1.24,27.51,-15.89,-1.39,13.76,-23.29,Proximal bite
-0.46,27.29,-14.93,-1.39,13.76,-23.29,Proximal bite
0.53,27.28,-13.49,-0.31,13.15,-25.56,Proximal bite
2.0,31.69,-7.61,-1.98,12.92,-23.43,Proximal bite
1.82,31.7,-8.49,-6.22,14.04,-16.32,Proximal bite
0.03,30.36,-11.88,-4.12,14.37,-19.09,Proximal bite
-1.47,30.22,-13.58,-3.93,14.34,-19.25,Proximal bite
-2.27,30.52,-14.37,-1.68,14.08,-22.64,Proximal bite
-4.56,28.25,-19.17,-0.55,13.97,-24.24,Proximal bite
-4.46,27.27,-20.22,-2.06,13.97,-22.28,Proximal bite
-5.44,27.76,-20.57,-3.33,14.8,-19.43,Proximal bite
-4.86,30.89,-15.59,-3.19,13.83,-20.74,Proximal bite
-3.06,31.81,-12.35,-2.97,13.86,-21.03,Proximal bite
-4.68,30.63,-15.44,-2.15,13.74,-22.38,Proximal bite
-4.89,31.82,-14.63,-3.0,13.51,-21.33,Proximal bite
-5.34,31.39,-15.62,-1.21,13.22,-24.1,Proximal bite
-5.08,31.82,-14.58,-1.33,13.07,-24.09,Proximal bite
-5.49,31.76,-15.37,-2.39,13.25,-22.36,Proximal bite
-1.68,40.03,-1.43,-1.04,14.08,-23.81,Proximal bite
-2.54,37.74,-5.23,-0.38,13.58,-25.24,Proximal bite
-3.05,39.2,-3.85,-0.37,13.02,-25.49,Proximal bite
-3.72,39.98,-3.68,-2.6,13.51,-21.65,Proximal bite
-2.24,42.77,1.37,-1.57,13.35,-23.2,Proximal bite
-3.08,40.27,-2.36,1.11,13.07,-28.39,Proximal bite
-5.5,37.76,-7.93,-0.41,12.98,-25.61,Proximal bite
-6.78,37.01,-10.47,-0.41,12.98,-25.61,Proximal bite
-5.62,39.51,-6.01,-0.25,12.88,-25.86,Proximal bite
-6.54,36.77,-10.15,0.83,12.61,-27.78,Proximal bite
-6.09,39.83,-6.13,1.02,12.54,-28.1,Proximal bite
-5.17,43.12,-0.56,0.4,12.97,-26.8,Proximal bite
-4.62,43.24,-0.1,0.34,13.01,-26.65,Proximal bite
-5.33,41.68,-2.53,0.39,12.97,-26.83,Proximal bite
-3.88,42.29,-0.77,-1.39,13.43,-23.57,Proximal bite
-2.56,41.8,0.95,-2.9,13.02,-21.84,Proximal bite
-4.08,39.18,-4.83,-3.05,13.64,-21.0,Proximal bite
-4.81,37.36,-8.34,-0.02,13.49,-25.8,Proximal bite
-5.42,35.55,-11.2,-0.02,13.49,-25.8,Proximal bite
-4.5,37.04,-8.86,-0.02,13.49,-25.8,Proximal bite
-4.94,37.09,-9.72,-0.11,13.23,-25.96,Proximal bite
-4.43,35.91,-9.67,-3.47,13.5,-20.65,Proximal bite
-2.94,37.22,-5.19,-2.58,14.26,-20.86,Proximal bite
-2.84,38.61,-3.61,-2.88,14.1,-20.73,Proximal bite
-4.52,37.05,-7.49,-4.36,13.81,-18.86,Proximal bite
-6.61,34.07,-13.09,-3.75,14.22,-19.23,Proximal bite
-3.72,36.17,-6.61,-4.67,13.88,-18.39,Proximal bite
-6.1,34.2,-12.31,-4.1,13.79,-19.24,Proximal bite
-3.66,36.57,-5.91,-3.55,13.78,-20.0,Proximal bite
-0.2,39.74,3.71,-6.98,14.4,-14.7,Proximal bite
-2.11,36.84,-2.04,-3.48,14.86,-18.99,Proximal bite
-2.72,38.5,-0.91,-3.48,14.86,-18.99,Proximal bite
-4.05,38.91,-3.37,-4.35,14.37,-18.37,Proximal bite
-1.76,40.22,0.55,-3.37,14.5,-19.69,Proximal bite
-2.78,40.03,-1.34,-3.22,14.75,-19.6,Proximal bite
-2.88,40.54,-0.57,-1.84,14.33,-21.76,Proximal bite
-2.97,42.14,1.32,-3.13,13.9,-20.72,Proximal bite
-3.15,41.31,0.13,-4.34,13.74,-19.22,Proximal bite
-2.67,42.35,1.91,-4.06,13.78,-19.66,Proximal bite
-2.46,42.42,2.11,-4.02,13.62,-19.73,Proximal bite
-3.02,41.6,-0.38,-3.72,14.3,-19.69,Proximal bite
-1.63,40.75,0.26,-3.17,14.58,-19.68,Proximal bite
-0.37,42.86,4.05,-3.39,13.84,-19.94,Proximal bite
0.0,43.99,5.88,0.11,12.84,-27.01,Proximal bite
0.15,43.84,5.93,0.39,12.4,-28.09,Proximal bite
1.15,50.91,13.56,-2.4,13.37,-22.47,Proximal bite
5.35,52.55,17.76,-2.55,13.19,-22.31,Proximal bite
5.99,52.17,17.09,0.42,12.85,-27.82,Proximal bite
5.08,49.89,11.16,1.09,14.06,-26.84,Proximal bite
4.39,49.56,9.06,-1.05,14.49,-22.66,Proximal bite
5.77,51.84,13.34,-0.84,14.23,-23.46,Proximal bite
4.05,49.76,8.62,0.63,13.38,-26.57,Proximal bite
2.8,50.21,6.5,-0.47,13.79,-24.3,Proximal bite
3.32,47.81,4.98,-0.24,12.18,-25.83,Proximal bite
4.57,50.24,8.9,-0.35,12.38,-25.4,Proximal bite
6.77,50.54,12.22,-0.61,12.39,-24.99,Proximal bite
3.46,47.72,5.63,0.26,12.44,-26.52,Proximal bite
4.51,50.48,9.79,-0.2,13.03,-25.51,Proximal bite
4.25,50.47,9.24,-1.24,12.97,-23.74,Proximal bite
